idx,t_rel_s,latency_s,status,ttft_s
695,99.0507,0.1815,ok,0.0116
696,99.1779,0.2048,ok,0.0157
697,99.2024,0.2011,ok,0.0101
698,99.3791,0.1807,ok,0.0126
699,99.5044,0.1706,ok,0.0112
700,99.7062,0.1844,ok,0.0242
701,100.0511,0.2062,ok,0.0215
702,100.1512,0.2051,ok,0.0107
703,100.1776,0.2137,ok,0.0124
704,100.2022,0.2246,ok,0.0102
705,100.2524,0.2202,ok,0.0177
706,100.3534,0.2150,ok,0.0115
707,100.3790,0.2068,ok,0.0104
708,100.4297,0.1798,ok,0.0108
709,100.4545,0.1794,ok,0.0120
710,100.5292,0.1710,ok,0.0102
711,100.6058,0.1681,ok,0.0118
712,100.6303,0.1618,ok,0.0118
713,100.7067,0.1578,ok,0.0109
714,100.8073,0.1417,ok,0.0124
715,101.0003,0.1493,ok,0.0116
716,101.0765,0.1508,ok,0.0106
717,101.2028,0.1677,ok,0.0104
718,101.2274,0.1609,ok,0.0112
719,101.3282,0.1526,ok,0.0131
720,101.4544,0.1520,ok,0.0122
721,101.5299,0.1443,ok,0.0118
722,101.6804,0.1362,ok,0.0105
723,101.8579,0.1361,ok,0.0129
724,102.1514,0.1710,ok,0.0119
725,102.1775,0.1665,ok,0.0103
726,102.2031,0.1607,ok,0.0109
727,102.3038,0.1679,ok,0.0133
728,102.3792,0.1626,ok,0.0131
729,102.4291,0.1490,ok,0.0117
730,102.5793,0.1344,ok,0.0101
731,102.8082,0.1376,ok,0.0147
732,103.0772,0.1795,ok,0.0118
733,103.1015,0.1775,ok,0.0104
734,103.1261,0.1711,ok,0.0098
735,103.1775,0.1664,ok,0.0117
736,103.2275,0.1543,ok,0.0145
737,103.4801,0.1639,ok,0.0118
738,103.5046,0.1608,ok,0.0127
739,103.6051,0.1437,ok,0.0116
740,103.8091,0.1359,ok,0.0124
741,104.0003,0.1635,ok,0.0117
742,104.0255,0.1603,ok,0.0113
743,104.1265,0.1406,ok,0.0101
744,104.4294,0.1346,ok,0.0118
745,104.6552,0.1347,ok,0.0115
746,104.8072,0.1338,ok,0.0119
747,105.2287,0.2030,ok,0.0137
748,105.2783,0.2000,ok,0.0114
749,105.3032,0.1927,ok,0.0103
750,105.3284,0.1857,ok,0.0114
751,105.5543,0.2141,ok,0.0252
752,105.6059,0.2002,ok,0.0104
753,105.6551,0.2009,ok,0.0102
754,105.7565,0.2061,ok,0.0135
755,105.8073,0.1920,ok,0.0107
756,106.0765,0.6364,ok,0.4243
757,106.1776,0.5351,ok,0.3231
758,106.3547,0.3582,ok,0.1461
759,106.3801,0.3328,ok,0.1207
760,106.5041,0.2186,ok,0.0121
761,106.5792,0.2161,ok,0.0100
762,106.6804,0.1939,ok,0.0121
763,106.7563,0.1781,ok,0.0128
764,107.0508,0.2124,ok,0.0115
765,107.1011,0.2211,ok,0.0114
766,107.1261,0.2235,ok,0.0119
767,107.2021,0.1888,ok,0.0116
768,107.2276,0.1815,ok,0.0130
769,107.2784,0.1684,ok,0.0109
770,107.3283,0.1516,ok,0.0109
771,107.5042,0.1341,ok,0.0105
772,107.7577,0.1355,ok,0.0143
773,108.0766,0.1692,ok,0.0116
774,108.1015,0.1662,ok,0.0110
775,108.1511,0.1749,ok,0.0104
776,108.2271,0.1762,ok,0.0116
777,108.2787,0.1702,ok,0.0135
778,108.3031,0.1694,ok,0.0121
779,108.3532,0.1761,ok,0.0119
780,108.4543,0.1698,ok,0.0128
781,108.4797,0.1623,ok,0.0127
782,108.5042,0.1529,ok,0.0107
783,108.6559,0.1318,ok,0.0101
784,108.8328,0.1334,ok,0.0120
785,109.0264,0.1773,ok,0.0116
786,109.0509,0.1729,ok,0.0102
787,109.1266,0.1814,ok,0.0107
788,109.1511,0.1752,ok,0.0107
789,109.1773,0.1754,ok,0.0116
790,109.2274,0.1672,ok,0.0097
791,109.2787,0.1690,ok,0.0127
792,109.3281,0.1609,ok,0.0118
793,109.4047,0.1562,ok,0.0104
794,109.5043,0.1613,ok,0.0099
795,109.5795,0.1582,ok,0.0100
796,109.6306,0.1464,ok,0.0097
797,109.7812,0.1494,ok,0.0116
798,109.8572,0.1454,ok,0.0126
799,110.0009,0.1590,ok,0.0102
800,110.0502,0.1667,ok,0.0112
801,110.1018,0.1663,ok,0.0109
802,110.1771,0.1731,ok,0.0108
803,110.2521,0.1733,ok,0.0106
804,110.3034,0.1675,ok,0.0117
805,110.3288,0.1601,ok,0.0106
806,110.3532,0.1529,ok,0.0105
807,110.5043,0.1488,ok,0.0114
808,110.5795,0.1429,ok,0.0109
809,110.7566,0.1374,ok,0.0114
810,111.1515,0.1462,ok,0.0125
811,111.2789,0.1608,ok,0.0155
812,111.3538,0.1610,ok,0.0120
813,111.4296,0.1450,ok,0.0118
814,111.8081,0.1365,ok,0.0142
815,112.1271,0.1507,ok,0.0112
816,112.1771,0.1654,ok,0.0104
817,112.2790,0.1624,ok,0.0136
818,112.3031,0.1526,ok,0.0122
819,112.4800,0.1491,ok,0.0110
820,112.5541,0.1649,ok,0.0105
821,112.6303,0.1657,ok,0.0101
822,112.6557,0.1598,ok,0.0108
823,112.7814,0.1550,ok,0.0111
824,112.8322,0.1446,ok,0.0108
825,113.1271,0.1340,ok,0.0116
826,113.6057,0.1754,ok,0.0157
827,113.6310,0.1686,ok,0.0129
828,113.6806,0.1601,ok,0.0107
829,113.7312,0.1489,ok,0.0118
830,114.0765,0.1428,ok,0.0124
831,114.2021,0.1767,ok,0.0119
832,114.2525,0.1835,ok,0.0111
833,114.2789,0.1771,ok,0.0104
834,114.3038,0.1705,ok,0.0116
835,114.3534,0.1640,ok,0.0124
836,114.3800,0.1532,ok,0.0110
837,114.5544,0.1545,ok,0.0109
838,114.5795,0.1484,ok,0.0101
839,115.1276,0.1347,ok,0.0138
840,115.3797,0.1551,ok,0.0141
841,115.4297,0.1476,ok,0.0119
842,115.6816,0.1317,ok,0.0104
843,116.0768,0.1602,ok,0.0139
844,116.1776,0.1735,ok,0.0116
845,116.2027,0.1668,ok,0.0115
846,116.2278,0.1797,ok,0.0108
847,116.2790,0.1708,ok,0.0104
848,116.5802,0.1898,ok,0.0131
849,116.6052,0.1890,ok,0.0117
850,116.7816,0.1685,ok,0.0108
851,117.0764,0.2410,ok,0.0347
852,117.1015,0.2159,ok,0.0111
853,117.2026,0.2389,ok,0.0113
854,117.2271,0.2340,ok,0.0299
855,117.2523,0.2088,ok,0.0140
856,117.2782,0.1986,ok,0.0101
857,117.4291,0.1761,ok,0.0140
858,117.6053,0.2016,ok,0.0106
859,117.6306,0.2003,ok,0.0115
860,117.6556,0.1930,ok,0.0100
861,117.7066,0.1818,ok,0.0109
862,118.1018,0.2012,ok,0.0182
863,118.1261,0.1875,ok,0.0105
864,118.5051,0.1998,ok,0.0125
865,118.5299,0.1924,ok,0.0109
866,118.7566,0.1979,ok,0.0107
867,118.8074,0.1650,ok,0.0123
868,119.0508,0.2130,ok,0.0143
869,119.1015,0.2191,ok,0.0120
870,119.1511,0.2603,ok,0.0104
871,119.1777,0.2566,ok,0.0377
872,119.2789,0.2259,ok,0.0118
873,119.3289,0.2273,ok,0.0103
874,119.3798,0.2351,ok,0.0401
875,119.5050,0.2193,ok,0.0165
876,119.5540,0.2316,ok,0.0110
877,119.6052,0.2134,ok,0.0112
878,119.6304,0.2075,ok,0.0104
879,119.6558,0.2025,ok,0.0111
880,119.7317,0.2077,ok,0.0275
881,119.8076,0.1788,ok,0.0124
882,120.0006,0.1375,ok,0.0109
883,120.2274,0.1564,ok,0.0126
884,120.2527,0.1483,ok,0.0104
885,120.4292,0.1425,ok,0.0106
886,120.5542,0.1371,ok,0.0122
887,120.7816,0.1326,ok,0.0111
888,121.1267,0.1798,ok,0.0151
889,121.1515,0.1732,ok,0.0114
890,121.2273,0.1727,ok,0.0099
891,121.2527,0.1679,ok,0.0105
892,121.2789,0.1610,ok,0.0108
893,121.3532,0.1645,ok,0.0105
894,121.4543,0.1608,ok,0.0122
895,121.4799,0.1510,ok,0.0106
896,121.8575,0.1360,ok,0.0131
897,122.0769,0.1708,ok,0.0120
898,122.1511,0.1874,ok,0.0101
899,122.1773,0.1818,ok,0.0102
900,122.2029,0.1763,ok,0.0107
901,122.2273,0.1770,ok,0.0111
902,122.2525,0.1701,ok,0.0103
903,122.2789,0.1634,ok,0.0107
904,122.3793,0.1432,ok,0.0124
905,122.5548,0.1654,ok,0.0125
906,122.5793,0.1608,ok,0.0113
907,122.6801,0.1425,ok,0.0131
908,122.8327,0.1350,ok,0.0119
909,123.0009,0.1435,ok,0.0113
910,123.1010,0.1645,ok,0.0111
911,123.1519,0.1585,ok,0.0101
912,123.2024,0.1475,ok,0.0105
913,123.4301,0.1454,ok,0.0123
914,123.5293,0.1504,ok,0.0104
915,123.6302,0.1542,ok,0.0103
916,123.7062,0.1506,ok,0.0101
917,123.8321,0.1362,ok,0.0104
918,124.1518,0.1667,ok,0.0138
919,124.1773,0.1609,ok,0.0117
920,124.2024,0.1517,ok,0.0105
921,124.5546,0.1427,ok,0.0114
922,124.6801,0.1725,ok,0.0120
923,124.7065,0.1662,ok,0.0104
924,124.7311,0.1596,ok,0.0099
925,124.8076,0.1444,ok,0.0105
926,125.1774,0.1593,ok,0.0116
927,125.2279,0.1589,ok,0.0100
928,125.2522,0.1506,ok,0.0100
929,125.4049,0.1626,ok,0.0112
930,125.4291,0.1578,ok,0.0108
931,125.5546,0.1488,ok,0.0112
932,125.6554,0.1650,ok,0.0104
933,125.7063,0.1591,ok,0.0105
934,125.8077,0.1402,ok,0.0110
935,126.0502,0.1568,ok,0.0123
936,126.0768,0.1493,ok,0.0102
937,126.3795,0.1465,ok,0.0146
938,126.5046,0.1485,ok,0.0127
939,126.6055,0.1527,ok,0.0102
940,126.6807,0.1417,ok,0.0104
941,127.0508,0.1359,ok,0.0128
942,127.2030,0.1484,ok,0.0109
943,127.2785,0.1437,ok,0.0120
944,127.5296,0.1617,ok,0.0120
945,127.5794,0.1605,ok,0.0114
946,127.6052,0.1507,ok,0.0101
947,127.7570,0.1524,ok,0.0098
948,127.8075,0.1476,ok,0.0123
949,128.0254,0.1489,ok,0.0111
950,128.1013,0.1490,ok,0.0104
951,128.2271,0.1354,ok,0.0110
952,128.4306,0.1498,ok,0.0120
953,128.5042,0.1562,ok,0.0118
954,128.6053,0.1397,ok,0.0103
955,129.0505,0.1719,ok,0.0140
956,129.0761,0.1664,ok,0.0116
957,129.1513,0.1672,ok,0.0105
958,129.1773,0.1609,ok,0.0105
959,129.2781,0.1662,ok,0.0130
960,129.3537,0.1591,ok,0.0106
961,129.4047,0.1474,ok,0.0107
962,129.7065,0.1771,ok,0.0101
963,129.7313,0.1759,ok,0.0113
964,129.7816,0.1712,ok,0.0142
965,129.8326,0.1615,ok,0.0111
966,129.8574,0.1598,ok,0.0112
967,130.0005,0.1633,ok,0.0113
968,130.0766,0.1761,ok,0.0135
969,130.1019,0.1761,ok,0.0107
970,130.1518,0.1699,ok,0.0105
971,130.2022,0.1625,ok,0.0097
972,130.2526,0.1509,ok,0.0149
973,130.4047,0.1506,ok,0.0108
974,130.5041,0.1607,ok,0.0123
975,130.5300,0.1546,ok,0.0109
976,130.6803,0.1385,ok,0.0152
977,131.2535,0.1683,ok,0.0163
978,131.2782,0.1614,ok,0.0121
979,131.3036,0.1519,ok,0.0108
980,131.4797,0.1599,ok,0.0121
981,131.5293,0.1586,ok,0.0109
982,131.6052,0.1443,ok,0.0108
983,131.8327,0.1400,ok,0.0169
984,132.0009,0.1343,ok,0.0111
985,132.2275,0.1336,ok,0.0113
986,132.4043,0.1666,ok,0.0120
987,132.4293,0.1614,ok,0.0113
988,132.4541,0.1525,ok,0.0113
989,132.7069,0.1339,ok,0.0105
990,132.8581,0.1357,ok,0.0126
991,133.1021,0.1354,ok,0.0127
992,133.3039,0.1354,ok,0.0133
993,133.5295,0.2042,ok,0.0445
994,133.7820,0.1712,ok,0.0146
995,134.0266,0.1984,ok,0.0235
996,134.0767,0.1799,ok,0.0108
997,134.2525,0.1897,ok,0.0136
998,134.3535,0.2030,ok,0.0106
999,134.4292,0.2063,ok,0.0110
1000,134.5054,0.2057,ok,0.0109
1001,134.5292,0.1996,ok,0.0112
1002,134.5793,0.2037,ok,0.0112
1003,134.6805,0.2031,ok,0.0105
1004,134.7319,0.1972,ok,0.0153
1005,134.8329,0.1790,ok,0.0126
1006,135.0502,0.1716,ok,0.0115
1007,135.2022,0.1808,ok,0.0117
1008,135.3532,0.1861,ok,0.0124
1009,135.4292,0.1771,ok,0.0301
1010,136.0511,0.1864,ok,0.0114
1011,136.1513,0.2098,ok,0.0106
1012,136.1773,0.2040,ok,0.0102
1013,136.2525,0.1980,ok,0.0114
1014,136.3032,0.1873,ok,0.0123
1015,136.5048,0.1928,ok,0.0118
1016,136.5546,0.1923,ok,0.0111
1017,136.5791,0.1841,ok,0.0103
1018,136.8575,0.1707,ok,0.0120
1019,137.1264,0.2306,ok,0.0279
1020,137.1516,0.2074,ok,0.0108
1021,137.2274,0.2072,ok,0.0101
1022,137.3281,0.1946,ok,0.0130
1023,137.4040,0.1903,ok,0.0105
1024,137.5293,0.1781,ok,0.0125
1025,138.0259,0.1842,ok,0.0126
1026,138.1015,0.1895,ok,0.0104
1027,138.2272,0.1873,ok,0.0106
1028,138.3540,0.1977,ok,0.0107
1029,138.4541,0.1983,ok,0.0135
1030,138.4794,0.1893,ok,0.0130
1031,138.7569,0.1950,ok,0.0109
1032,138.8072,0.1962,ok,0.0107
1033,138.8577,0.2024,ok,0.0270
1034,139.0260,0.2284,ok,0.0298
1035,139.0761,0.2087,ok,0.0119
1036,139.1264,0.2015,ok,0.0112
1037,139.2020,0.1919,ok,0.0099
1038,139.3793,0.1989,ok,0.0108
1039,139.4792,0.1889,ok,0.0126
1040,139.7814,0.1825,ok,0.0459
1041,140.0252,0.1988,ok,0.0112
1042,140.0507,0.2006,ok,0.0106
1043,140.2271,0.2052,ok,0.0105
1044,140.2525,0.2001,ok,0.0105
1045,140.2787,0.2003,ok,0.0099
1046,140.3036,0.1953,ok,0.0108
1047,140.4547,0.1887,ok,0.0123
1048,140.5044,0.1951,ok,0.0100
1049,140.5292,0.1878,ok,0.0197
1050,140.7312,0.1895,ok,0.0116
1051,140.7811,0.2046,ok,0.0118
1052,140.8330,0.1882,ok,0.0112
1053,141.0008,0.1754,ok,0.0109
1054,141.1012,0.2049,ok,0.0207
1055,141.1267,0.1891,ok,0.0095
1056,141.1774,0.1782,ok,0.0111
1057,141.4051,0.1910,ok,0.0311
1058,141.5796,0.1933,ok,0.0109
1059,141.6051,0.1873,ok,0.0099
1060,141.7560,0.1486,ok,0.0131
1061,142.0870,0.1766,ok,0.0121
1062,142.1151,0.1721,ok,0.0104
1063,142.1444,0.1666,ok,0.0104
1064,142.1739,0.1604,ok,0.0104
1065,142.2306,0.1480,ok,0.0105
1066,142.4609,0.1645,ok,0.0127
1067,142.4883,0.1605,ok,0.0115
1068,142.5177,0.1500,ok,0.0098
1069,142.7209,0.1370,ok,0.0139
1070,143.0303,0.1501,ok,0.0140
1071,143.1154,0.1516,ok,0.0114
1072,143.2305,0.1361,ok,0.0096
1073,143.5471,0.1540,ok,0.0138
1074,143.6326,0.1664,ok,0.0119
1075,143.6903,0.1607,ok,0.0122
1076,143.7474,0.1478,ok,0.0117
1077,144.0006,0.1608,ok,0.0139
1078,144.0587,0.1654,ok,0.0103
1079,144.1154,0.1673,ok,0.0116
1080,144.1734,0.1661,ok,0.0106
1081,144.2306,0.1658,ok,0.0104
1082,144.2875,0.1658,ok,0.0102
1083,144.3737,0.1797,ok,0.0101
1084,144.4029,0.1740,ok,0.0103
1085,144.4604,0.1676,ok,0.0107
1086,144.4886,0.1610,ok,0.0107
1087,144.5174,0.1512,ok,0.0096
1088,144.7769,0.1651,ok,0.0105
1089,144.8051,0.1638,ok,0.0140
1090,144.8331,0.1533,ok,0.0126
1091,145.1448,0.1566,ok,0.0120
1092,145.1733,0.1578,ok,0.0116
1093,145.3169,0.1335,ok,0.0109
1094,145.5186,0.1548,ok,0.0111
1095,145.5469,0.1571,ok,0.0116
1096,145.6903,0.1559,ok,0.0103
1097,145.7193,0.1490,ok,0.0102
1098,146.0867,0.1333,ok,0.0119
1099,146.2331,0.1489,ok,0.0160
1100,146.3455,0.1386,ok,0.0115
1101,146.7197,0.1510,ok,0.0141
1102,146.8043,0.1434,ok,0.0126
1103,147.1161,0.1701,ok,0.0116
1104,147.2307,0.1691,ok,0.0104
1105,147.4892,0.1770,ok,0.0252
1106,147.6905,0.1872,ok,0.0107
1107,147.7471,0.2052,ok,0.0122
1108,147.8050,0.1788,ok,0.0101
1109,148.6336,0.2005,ok,0.0117
1110,148.7199,0.1902,ok,0.0131
1111,148.8041,0.1895,ok,0.0271
1112,149.0310,0.1863,ok,0.0109
1113,149.0586,0.1800,ok,0.0100
1114,149.2878,0.1627,ok,0.0102
1115,149.4608,0.1756,ok,0.0114
1116,149.5751,0.1706,ok,0.0100
1117,149.8060,0.1648,ok,0.0123
1118,150.1733,0.1924,ok,0.0127
1119,150.2592,0.2194,ok,0.0110
1120,150.2872,0.2126,ok,0.0111
1121,150.3459,0.1956,ok,0.0101
1122,150.4026,0.1904,ok,0.0112
1123,150.5176,0.1719,ok,0.0099
1124,150.6908,0.1808,ok,0.0109
1125,150.7477,0.1917,ok,0.0105
1126,151.0597,0.1943,ok,0.0266
1127,151.1740,0.1815,ok,0.0119
1128,151.3168,0.2141,ok,0.0107
1129,151.3734,0.1919,ok,0.0120
1130,151.4889,0.1739,ok,0.0119
1131,151.6911,0.1675,ok,0.0125
1132,152.2313,0.2050,ok,0.0142
1133,152.3455,0.1924,ok,0.0132
1134,152.3734,0.1822,ok,0.0115
1135,152.6620,0.1974,ok,0.0146
1136,152.6907,0.2068,ok,0.0109
1137,152.8048,0.1724,ok,0.0102
1138,153.1006,0.1665,ok,0.0111
1139,153.4336,0.1823,ok,0.0125
1140,153.5331,0.1871,ok,0.0121
1141,153.7004,0.1882,ok,0.0122
1142,153.7334,0.1798,ok,0.0110
1143,154.0014,0.1644,ok,0.0114
1144,154.4013,0.1777,ok,0.0239
1145,155.2340,0.1780,ok,0.0114
1146,155.6676,0.1699,ok,0.0149
1147,156.0340,0.2064,ok,0.0182
1148,156.0676,0.1964,ok,0.0121
1149,156.1333,0.2084,ok,0.0185
1150,156.2671,0.2002,ok,0.0108
1151,156.3003,0.2018,ok,0.0110
1152,156.4335,0.1969,ok,0.0138
1153,156.4674,0.1948,ok,0.0124
1154,156.6335,0.1873,ok,0.0111
1155,156.8001,0.1702,ok,0.0108
1156,157.0006,0.1746,ok,0.0114
1157,157.1581,0.1863,ok,0.0133
1158,157.2770,0.1623,ok,0.0194
1159,157.5536,0.1833,ok,0.0107
1160,157.6321,0.1800,ok,0.0127
1161,158.1587,0.1807,ok,0.0113
1162,158.2769,0.2097,ok,0.0317
1163,158.3955,0.1915,ok,0.0109
1164,158.4340,0.1817,ok,0.0103
1165,158.6329,0.1793,ok,0.0219
1166,159.0808,0.1976,ok,0.0122
1167,159.1587,0.2090,ok,0.0106
1168,159.1980,0.2039,ok,0.0112
1169,159.2374,0.1963,ok,0.0104
1170,159.3161,0.1825,ok,0.0120
1171,160.1446,0.1740,ok,0.0364
1172,160.3339,0.1740,ok,0.0306
1173,160.4770,0.1666,ok,0.0110
1174,161.5258,0.1854,ok,0.0123
1175,161.6199,0.1759,ok,0.0109
1176,162.1914,0.1779,ok,0.0407
1177,162.4767,0.1690,ok,0.0133
1178,163.4299,0.1931,ok,0.0124
1179,163.4768,0.2009,ok,0.0124
1180,163.5723,0.1981,ok,0.0106
1181,163.6201,0.1866,ok,0.0113
1182,164.3905,0.1541,ok,0.0164
1183,165.1125,0.1865,ok,0.0110
1184,165.2225,0.1814,ok,0.0389
1185,165.4442,0.1509,ok,0.0152
1186,166.0009,0.1640,ok,0.0113
1187,166.2784,0.1847,ok,0.0146
1188,166.3331,0.1952,ok,0.0122
1189,167.4455,0.1664,ok,0.0116
1190,168.2008,0.1699,ok,0.0123
1191,169.0011,0.1739,ok,0.0200
1192,169.2002,0.1661,ok,0.0114
1193,170.6007,0.1662,ok,0.0119
1194,179.8042,0.1742,ok,0.0156
1195,180.8027,0.1644,ok,0.0142
1196,182.0014,0.1641,ok,0.0118
1197,182.1677,0.1954,ok,0.0323
1198,182.2784,0.1697,ok,0.0116
1199,182.4446,0.1641,ok,0.0120
1200,183.1125,0.1650,ok,0.0118
1201,183.3899,0.1654,ok,0.0119
1202,185.1132,0.1887,ok,0.0123
1203,185.1676,0.1817,ok,0.0134
1204,186.0012,0.1762,ok,0.0106
1205,186.0955,0.1732,ok,0.0119
1206,186.4292,0.1942,ok,0.0388
1207,187.1913,0.1656,ok,0.0127
1208,188.0008,0.1770,ok,0.0130
1209,188.1433,0.1700,ok,0.0126
1210,188.3816,0.1683,ok,0.0111
1211,188.6194,0.1687,ok,0.0144
1212,189.0395,0.2139,ok,0.0242
1213,189.0797,0.1965,ok,0.0148
1214,189.2764,0.1969,ok,0.0108
1215,189.3166,0.1940,ok,0.0102
1216,189.3552,0.1851,ok,0.0115
1217,189.5936,0.2085,ok,0.0315
1218,189.6327,0.1817,ok,0.0110
1219,190.0398,0.1878,ok,0.0111
1220,190.1586,0.2039,ok,0.0129
1221,190.1971,0.1966,ok,0.0125
1222,190.2377,0.1847,ok,0.0106
1223,190.4346,0.1811,ok,0.0112
1224,190.5533,0.1933,ok,0.0150
1225,190.6713,0.1739,ok,0.0110
1226,191.0796,0.1672,ok,0.0142
1227,191.3172,0.1690,ok,0.0110
1228,191.5547,0.1912,ok,0.0150
1229,191.6338,0.1690,ok,0.0214
1230,192.0013,0.1960,ok,0.0113
1231,192.0394,0.1952,ok,0.0135
1232,192.1181,0.1858,ok,0.0107
1233,192.2765,0.1940,ok,0.0115
1234,192.3170,0.1907,ok,0.0182
1235,192.7122,0.1693,ok,0.0115
1236,193.0019,0.2512,ok,0.0520
1237,193.0671,0.2046,ok,0.0122
1238,193.3341,0.1937,ok,0.0122
1239,193.4002,0.2076,ok,0.0257
1240,193.4333,0.1852,ok,0.0104
1241,193.6337,0.1920,ok,0.0113
1242,193.6680,0.1895,ok,0.0109
1243,193.7671,0.1747,ok,0.0105
1244,194.0020,0.2258,ok,0.0116
1245,194.0331,0.2147,ok,0.0232
1246,194.1331,0.2029,ok,0.0125
1247,194.1676,0.2184,ok,0.0124
1248,194.2337,0.1998,ok,0.0121
1249,194.3340,0.2128,ok,0.0275
1250,194.4007,0.1895,ok,0.0111
1251,194.5335,0.1971,ok,0.0114
1252,194.6007,0.1929,ok,0.0122
1253,194.6676,0.1814,ok,0.0133
1254,195.0004,0.1772,ok,0.0113
1255,195.1003,0.1996,ok,0.0303
1256,195.2673,0.1974,ok,0.0270
1257,195.3011,0.1746,ok,0.0111
1258,195.3674,0.1721,ok,0.0109
1259,195.4004,0.1625,ok,0.0107
1260,195.5001,0.1420,ok,0.0123
1261,195.6673,0.1543,ok,0.0120
1262,195.7003,0.1463,ok,0.0101
1263,196.1351,0.1383,ok,0.0150
1264,196.3338,0.1337,ok,0.0126
1265,196.5008,0.1521,ok,0.0133
1266,196.5676,0.1584,ok,0.0118
1267,196.6672,0.1421,ok,0.0123
1268,197.0007,0.1344,ok,0.0117
1269,197.3005,0.1720,ok,0.0125
1270,197.4009,0.1933,ok,0.0109
1271,197.5333,0.2010,ok,0.0207
1272,197.5679,0.1837,ok,0.0118
1273,197.8008,0.1659,ok,0.0121
1274,198.0351,0.1702,ok,0.0356
1275,198.2336,0.2149,ok,0.0149
1276,198.2674,0.2092,ok,0.0119
1277,198.3006,0.2020,ok,0.0104
1278,198.4007,0.2195,ok,0.0134
1279,198.4334,0.2129,ok,0.0132
1280,198.5006,0.2104,ok,0.0110
1281,198.5338,0.2037,ok,0.0104
1282,198.5675,0.2070,ok,0.0233
1283,198.6674,0.1902,ok,0.0113
1284,198.8004,0.1744,ok,0.0119
1285,199.2343,0.1781,ok,0.0118
1286,199.3673,0.1824,ok,0.0114
1287,199.5001,0.2011,ok,0.0121
1288,199.6012,0.1998,ok,0.0171
1289,199.6333,0.1961,ok,0.0139
1290,199.8012,0.1714,ok,0.0118
