timestamp,batch_tokens
2026-06-09T05:07:51.297000,217
2026-06-09T05:07:51.454000,219
2026-06-09T05:07:51.621000,220
2026-06-09T05:07:51.803000,225
2026-06-09T05:07:51.974000,227
2026-06-09T05:07:52.150000,227
2026-06-09T05:07:52.323000,232
2026-06-09T05:07:52.491000,233
2026-06-09T05:07:52.657000,235
2026-06-09T05:07:52.837000,237
2026-06-09T05:07:53.006000,238
2026-06-09T05:07:53.199000,241
2026-06-09T05:07:53.377000,244
2026-06-09T05:07:53.544000,246
2026-06-09T05:07:53.724000,249
2026-06-09T05:07:53.904000,253
2026-06-09T05:07:54.084000,255
2026-06-09T05:07:54.267000,255
2026-06-09T05:07:54.403000,127
2026-06-09T05:07:54.550000,128
2026-06-09T05:07:54.700000,130
2026-06-09T05:07:54.846000,130
2026-06-09T05:07:54.996000,130
2026-06-09T05:07:55.154000,130
2026-06-09T05:07:55.301000,130
2026-06-09T05:07:55.451000,131
2026-06-09T05:07:55.598000,133
2026-06-09T05:08:31.883000,134
2026-06-09T05:08:32.029000,134
2026-06-09T05:08:32.182000,135
2026-06-09T05:08:32.331000,135
2026-06-09T05:08:32.473000,136
2026-06-09T05:08:32.626000,136
2026-06-09T05:08:32.784000,136
2026-06-09T05:08:32.930000,137
2026-06-09T05:08:33.089000,137
2026-06-09T05:08:33.241000,138
2026-06-09T05:08:33.392000,139
2026-06-09T05:08:33.540000,139
2026-06-09T05:08:33.692000,140
2026-06-09T05:08:33.843000,141
2026-06-09T05:08:33.992000,142
2026-06-09T05:08:34.164000,142
2026-06-09T05:08:34.315000,142
2026-06-09T05:08:34.462000,142
2026-06-09T05:08:34.606000,142
2026-06-09T05:08:34.757000,144
2026-06-09T05:08:34.908000,145
2026-06-09T05:08:35.061000,145
2026-06-09T05:08:35.214000,145
2026-06-09T05:08:35.361000,147
2026-06-09T05:08:35.511000,147
2026-06-09T05:08:35.661000,149
2026-06-09T05:08:35.820000,150
2026-06-09T05:08:35.972000,150
2026-06-09T05:08:36.119000,151
2026-06-09T05:08:36.269000,152
2026-06-09T05:08:36.421000,152
2026-06-09T05:08:36.563000,153
2026-06-09T05:08:36.714000,153
2026-06-09T05:08:36.865000,158
2026-06-09T05:08:37.013000,160
2026-06-09T05:08:37.162000,160
2026-06-09T05:08:37.318000,161
2026-06-09T05:08:37.467000,161
2026-06-09T05:08:37.616000,161
2026-06-09T05:08:37.774000,161
2026-06-09T05:08:37.929000,163
2026-06-09T05:08:38.079000,163
2026-06-09T05:08:38.223000,164
2026-06-09T05:08:38.376000,165
2026-06-09T05:08:38.530000,166
2026-06-09T05:08:38.683000,166
2026-06-09T05:08:38.839000,167
2026-06-09T05:08:38.991000,168
2026-06-09T05:08:39.141000,169
2026-06-09T05:08:39.297000,172
2026-06-09T05:08:39.449000,174
2026-06-09T05:08:39.595000,175
2026-06-09T05:08:39.748000,178
2026-06-09T05:08:39.911000,182
2026-06-09T05:08:40.067000,185
2026-06-09T05:08:40.216000,186
2026-06-09T05:08:40.367000,189
2026-06-09T05:08:40.522000,190
2026-06-09T05:08:40.680000,190
2026-06-09T05:08:40.841000,190
2026-06-09T05:08:41.040000,247
2026-06-09T05:08:41.207000,215
2026-06-09T05:08:41.377000,223
2026-06-09T05:08:41.542000,247
2026-06-09T05:08:41.732000,254
2026-06-09T05:08:41.905000,211
2026-06-09T05:08:42.075000,219
2026-06-09T05:08:46.889000,221
2026-06-09T05:08:47.054000,225
2026-06-09T05:08:47.231000,235
2026-06-09T05:08:47.412000,239
2026-06-09T05:08:47.589000,242
2026-06-09T05:08:48.152000,247
2026-06-09T05:08:48.347000,253
2026-06-09T05:08:48.515000,194
2026-06-09T05:08:48.682000,197
2026-06-09T05:08:48.860000,201
2026-06-09T05:08:58.066000,203
2026-06-09T05:08:58.243000,206
2026-06-09T05:08:58.422000,206
2026-06-09T05:08:58.581000,211
2026-06-09T05:08:58.748000,214
2026-06-09T05:08:58.919000,215
2026-06-09T05:08:59.091000,216
2026-06-09T05:08:59.260000,218
2026-06-09T05:08:59.437000,221
2026-06-09T05:08:59.595000,222
2026-06-09T05:08:59.768000,229
2026-06-09T05:08:59.939000,232
2026-06-09T05:09:00.116000,236
2026-06-09T05:09:00.294000,241
2026-06-09T05:09:00.488000,242
2026-06-09T05:09:00.686000,242
2026-06-09T05:09:00.879000,248
2026-06-09T05:09:01.089000,254
2026-06-09T05:09:01.244000,171
2026-06-09T05:09:01.396000,171
2026-06-09T05:09:01.550000,174
2026-06-09T05:09:15.216000,175
2026-06-09T05:09:15.368000,177
2026-06-09T05:09:15.527000,180
2026-06-09T05:09:15.688000,181
2026-06-09T05:09:15.844000,182
2026-06-09T05:09:15.998000,183
2026-06-09T05:09:16.147000,183
2026-06-09T05:09:16.307000,184
2026-06-09T05:09:16.463000,185
2026-06-09T05:09:16.614000,190
2026-06-09T05:09:16.766000,191
2026-06-09T05:09:16.948000,193
2026-06-09T05:09:17.124000,195
2026-06-09T05:09:17.283000,196
2026-06-09T05:09:17.451000,199
2026-06-09T05:09:17.614000,202
2026-06-09T05:09:17.787000,206
2026-06-09T05:09:17.967000,210
2026-06-09T05:09:18.134000,211
2026-06-09T05:09:18.297000,211
2026-06-09T05:09:18.468000,212
2026-06-09T05:09:18.630000,215
2026-06-09T05:09:18.803000,215
2026-06-09T05:09:18.980000,217
2026-06-09T05:09:19.151000,219
2026-06-09T05:09:19.318000,220
2026-06-09T05:09:19.486000,224
2026-06-09T05:09:19.654000,227
2026-06-09T05:09:19.830000,230
2026-06-09T05:09:20.005000,232
2026-06-09T05:09:20.185000,233
2026-06-09T05:09:20.365000,235
2026-06-09T05:09:20.543000,237
2026-06-09T05:09:20.729000,238
2026-06-09T05:09:20.924000,241
2026-06-09T05:09:21.118000,244
2026-06-09T05:09:21.293000,246
2026-06-09T05:09:21.482000,248
2026-06-09T05:09:21.665000,250
2026-06-09T05:09:21.865000,255
2026-06-09T05:09:22.044000,255
2026-06-09T05:09:22.177000,127
2026-06-09T05:09:22.320000,128
2026-06-09T05:09:22.467000,130
2026-06-09T05:09:22.616000,130
2026-06-09T05:09:22.761000,130
2026-06-09T05:09:22.909000,130
2026-06-09T05:09:23.065000,130
2026-06-09T05:09:23.212000,133
2026-06-09T05:09:23.361000,134
2026-06-09T05:09:28.843000,134
2026-06-09T05:09:28.993000,134
2026-06-09T05:09:29.143000,135
2026-06-09T05:09:29.287000,135
2026-06-09T05:09:29.432000,136
2026-06-09T05:09:29.576000,136
2026-06-09T05:09:29.724000,136
2026-06-09T05:09:29.866000,136
2026-06-09T05:09:30.010000,137
2026-06-09T05:09:30.154000,139
2026-06-09T05:09:30.322000,140
2026-06-09T05:09:30.476000,141
2026-06-09T05:09:30.619000,142
2026-06-09T05:09:30.772000,142
2026-06-09T05:09:30.923000,142
2026-06-09T05:09:31.068000,142
2026-06-09T05:09:31.224000,143
2026-06-09T05:09:31.371000,144
2026-06-09T05:09:31.520000,145
2026-06-09T05:09:31.660000,145
2026-06-09T05:09:31.817000,145
2026-06-09T05:09:31.970000,147
2026-06-09T05:09:32.120000,149
2026-06-09T05:09:32.274000,150
2026-06-09T05:09:32.425000,150
2026-06-09T05:09:32.565000,151
2026-06-09T05:09:32.718000,152
2026-06-09T05:09:32.871000,153
2026-06-09T05:09:33.024000,153
2026-06-09T05:09:33.180000,153
2026-06-09T05:09:33.338000,154
2026-06-09T05:09:33.483000,160
2026-06-09T05:09:33.626000,160
2026-06-09T05:09:33.771000,161
2026-06-09T05:09:33.928000,161
2026-06-09T05:09:34.080000,163
2026-06-09T05:09:34.227000,163
2026-06-09T05:09:34.381000,165
2026-06-09T05:09:34.534000,165
2026-06-09T05:09:34.685000,166
2026-06-09T05:09:34.838000,167
2026-06-09T05:09:34.988000,168
2026-06-09T05:09:35.141000,172
2026-06-09T05:09:35.301000,172
2026-06-09T05:09:35.455000,174
2026-06-09T05:09:35.603000,175
2026-06-09T05:09:35.754000,180
2026-06-09T05:09:35.902000,182
2026-06-09T05:09:36.054000,186
2026-06-09T05:09:36.201000,189
2026-06-09T05:09:36.349000,190
2026-06-09T05:09:36.492000,190
2026-06-09T05:09:36.671000,247
2026-06-09T05:09:36.849000,223
2026-06-09T05:09:37.023000,247
2026-06-09T05:09:37.201000,254
2026-06-09T05:09:37.369000,211
2026-06-09T05:09:37.527000,219
2026-06-09T05:09:37.696000,223
2026-06-09T05:09:37.874000,235
2026-06-09T05:09:38.051000,235
2026-06-09T05:09:38.229000,239
2026-06-09T05:09:38.416000,242
2026-06-09T05:09:38.596000,247
2026-06-09T05:09:38.777000,249
2026-06-09T05:09:38.961000,253
2026-06-09T05:09:39.121000,194
2026-06-09T05:09:39.294000,199
2026-06-09T05:09:39.458000,201
2026-06-09T05:09:39.618000,203
2026-06-09T05:09:39.789000,206
2026-06-09T05:09:39.960000,211
2026-06-09T05:09:40.129000,214
2026-06-09T05:09:40.299000,215
2026-06-09T05:09:40.460000,216
2026-06-09T05:09:40.624000,218
2026-06-09T05:09:40.801000,222
2026-06-09T05:09:40.978000,226
2026-06-09T05:09:41.134000,229
2026-06-09T05:09:41.301000,230
2026-06-09T05:09:41.476000,236
2026-06-09T05:09:41.647000,241
2026-06-09T05:09:41.836000,242
2026-06-09T05:09:42.032000,248
2026-06-09T05:09:42.189000,171
2026-06-09T05:09:42.342000,171
2026-06-09T05:09:42.495000,175
2026-06-09T05:09:42.641000,177
2026-06-09T05:09:42.789000,181
2026-06-09T05:09:42.941000,182
2026-06-09T05:09:43.089000,183
2026-06-09T05:09:43.247000,185
2026-06-09T05:09:43.401000,190
2026-06-09T05:09:43.547000,191
2026-06-09T05:09:43.705000,195
2026-06-09T05:09:43.887000,197
2026-06-09T05:09:44.053000,201
2026-06-09T05:09:44.223000,204
2026-06-09T05:09:44.391000,206
2026-06-09T05:09:44.549000,211
2026-06-09T05:09:44.707000,212
2026-06-09T05:09:44.878000,215
2026-06-09T05:09:45.044000,217
2026-06-09T05:09:45.213000,219
2026-06-09T05:09:45.385000,220
2026-06-09T05:09:45.544000,224
2026-06-09T05:09:45.707000,227
2026-06-09T05:09:45.881000,230
2026-06-09T05:09:46.059000,233
2026-06-09T05:09:46.226000,237
2026-06-09T05:09:46.394000,238
2026-06-09T05:09:46.560000,244
2026-06-09T05:09:46.742000,248
2026-06-09T05:09:46.933000,250
2026-06-09T05:09:47.116000,253
2026-06-09T05:09:47.285000,255
2026-06-09T05:09:47.427000,128
2026-06-09T05:09:47.570000,130
2026-06-09T05:09:47.719000,130
2026-06-09T05:09:47.867000,130
2026-06-09T05:09:48.021000,133
2026-06-09T05:09:48.163000,134
2026-06-09T05:09:48.309000,134
2026-06-09T05:09:48.454000,135
2026-06-09T05:09:48.597000,135
2026-06-09T05:09:48.740000,136
2026-06-09T05:09:48.889000,136
2026-06-09T05:09:49.035000,137
2026-06-09T05:09:49.189000,138
2026-06-09T05:09:49.337000,139
2026-06-09T05:09:49.482000,140
2026-06-09T05:09:49.628000,142
2026-06-09T05:09:49.771000,142
2026-06-09T05:09:49.931000,142
2026-06-09T05:09:50.074000,143
2026-06-09T05:09:50.214000,145
2026-06-09T05:09:50.356000,145
2026-06-09T05:09:50.499000,147
2026-06-09T05:09:50.649000,149
2026-06-09T05:09:50.799000,150
2026-06-09T05:09:50.950000,151
2026-06-09T05:09:51.093000,152
2026-06-09T05:09:51.235000,153
2026-06-09T05:09:51.390000,153
2026-06-09T05:09:51.539000,158
2026-06-09T05:09:51.683000,160
2026-06-09T05:09:51.831000,161
2026-06-09T05:09:51.977000,161
2026-06-09T05:09:52.120000,163
2026-06-09T05:09:52.283000,165
2026-06-09T05:09:52.430000,165
2026-06-09T05:09:52.575000,166
2026-06-09T05:09:52.726000,168
2026-06-09T05:09:52.872000,172
2026-06-09T05:09:53.021000,174
2026-06-09T05:09:53.167000,178
2026-06-09T05:09:53.317000,182
2026-06-09T05:09:53.472000,186
2026-06-09T05:09:53.618000,189
2026-06-09T05:09:53.762000,190
2026-06-09T05:09:53.944000,247
2026-06-09T05:09:54.100000,223
2026-06-09T05:09:54.272000,247
2026-06-09T05:09:54.435000,208
2026-06-09T05:09:54.594000,219
2026-06-09T05:09:54.750000,223
2026-06-09T05:09:54.915000,235
2026-06-09T05:09:55.085000,239
2026-06-09T05:09:55.260000,247
2026-06-09T05:09:55.434000,253
2026-06-09T05:09:55.598000,197
2026-06-09T05:09:55.765000,201
2026-06-09T05:09:55.929000,206
2026-06-09T05:09:56.091000,206
2026-06-09T05:09:56.246000,214
2026-06-09T05:09:56.407000,215
2026-06-09T05:09:56.569000,218
2026-06-09T05:09:56.727000,222
2026-06-09T05:09:56.886000,229
2026-06-09T05:09:57.065000,232
2026-06-09T05:09:57.236000,239
2026-06-09T05:09:57.404000,242
2026-06-09T05:09:57.579000,245
2026-06-09T05:09:57.770000,254
2026-06-09T05:09:57.916000,171
2026-06-09T05:09:58.069000,175
2026-06-09T05:09:58.215000,177
2026-06-09T05:09:58.366000,181
2026-06-09T05:09:58.513000,182
2026-06-09T05:09:58.658000,183
2026-06-09T05:09:58.800000,185
2026-06-09T05:09:58.954000,191
2026-06-09T05:09:59.117000,195
2026-06-09T05:09:59.275000,197
2026-06-09T05:09:59.433000,201
2026-06-09T05:09:59.594000,204
2026-06-09T05:09:59.766000,210
2026-06-09T05:09:59.922000,211
2026-06-09T05:10:00.082000,213
2026-06-09T05:10:00.242000,215
2026-06-09T05:10:00.402000,217
2026-06-09T05:10:00.558000,220
2026-06-09T05:10:00.714000,225
2026-06-09T05:10:00.890000,227
2026-06-09T05:10:01.057000,232
2026-06-09T05:10:01.220000,235
2026-06-09T05:10:01.401000,237
2026-06-09T05:10:01.573000,241
2026-06-09T05:10:01.744000,244
2026-06-09T05:10:01.919000,248
2026-06-09T05:10:02.086000,250
2026-06-09T05:10:02.251000,255
2026-06-09T05:10:02.383000,127
2026-06-09T05:10:02.536000,130
2026-06-09T05:10:02.676000,130
2026-06-09T05:10:02.821000,130
2026-06-09T05:10:02.966000,131
2026-06-09T05:10:03.110000,134
2026-06-09T05:10:03.248000,134
2026-06-09T05:10:03.389000,135
2026-06-09T05:10:03.532000,136
2026-06-09T05:10:03.680000,136
2026-06-09T05:10:03.828000,136
2026-06-09T05:10:03.977000,137
2026-06-09T05:10:04.126000,137
2026-06-09T05:10:04.269000,138
2026-06-09T05:10:04.410000,139
2026-06-09T05:10:04.556000,141
2026-06-09T05:10:04.706000,142
2026-06-09T05:10:04.854000,142
2026-06-09T05:10:05.004000,142
2026-06-09T05:10:05.153000,144
2026-06-09T05:10:05.298000,145
2026-06-09T05:10:05.439000,145
2026-06-09T05:10:05.579000,147
2026-06-09T05:10:05.719000,149
2026-06-09T05:10:05.864000,150
2026-06-09T05:10:06.010000,152
2026-06-09T05:10:06.150000,153
2026-06-09T05:10:06.290000,153
2026-06-09T05:10:06.439000,158
2026-06-09T05:10:06.583000,160
2026-06-09T05:10:06.733000,161
2026-06-09T05:10:06.887000,161
2026-06-09T05:10:07.036000,163
2026-06-09T05:10:07.186000,164
2026-06-09T05:10:07.333000,165
2026-06-09T05:10:07.479000,166
2026-06-09T05:10:07.639000,168
2026-06-09T05:10:07.795000,172
2026-06-09T05:10:07.942000,172
2026-06-09T05:10:08.105000,175
2026-06-09T05:10:08.256000,180
2026-06-09T05:10:08.408000,182
2026-06-09T05:10:08.552000,186
2026-06-09T05:10:08.708000,189
2026-06-09T05:10:08.870000,190
2026-06-09T05:10:09.012000,190
2026-06-09T05:10:09.188000,247
2026-06-09T05:10:09.354000,223
2026-06-09T05:10:09.528000,247
2026-06-09T05:10:09.695000,208
2026-06-09T05:10:09.862000,211
2026-06-09T05:10:10.035000,219
2026-06-09T05:10:10.199000,223
2026-06-09T05:10:10.366000,225
2026-06-09T05:10:10.538000,235
2026-06-09T05:10:10.730000,239
2026-06-09T05:10:10.920000,247
2026-06-09T05:10:11.092000,249
2026-06-09T05:10:11.283000,253
2026-06-09T05:10:11.443000,197
2026-06-09T05:10:11.606000,199
