idx,t_rel_s,latency_s,status,ttft_s
694,98.8325,0.1437,ok,0.0111
695,99.0506,0.1396,ok,0.0110
696,99.1771,0.1552,ok,0.0114
697,99.2023,0.1474,ok,0.0099
698,99.3799,0.1416,ok,0.0116
699,99.5048,0.1359,ok,0.0114
700,99.7070,0.1342,ok,0.0107
701,100.0507,0.1548,ok,0.0120
702,100.1515,0.1754,ok,0.0111
703,100.1773,0.1795,ok,0.0175
704,100.2030,0.1722,ok,0.0113
705,100.2521,0.1725,ok,0.0116
706,100.3537,0.1729,ok,0.0124
707,100.3799,0.1714,ok,0.0105
708,100.4294,0.1652,ok,0.0103
709,100.4541,0.1670,ok,0.0112
710,100.5296,0.1658,ok,0.0109
711,100.6053,0.1665,ok,0.0121
712,100.6310,0.1585,ok,0.0102
713,100.7061,0.1587,ok,0.0116
714,100.8075,0.1448,ok,0.0165
715,101.0006,0.1486,ok,0.0136
716,101.0769,0.1523,ok,0.0118
717,101.2023,0.1640,ok,0.0098
718,101.2273,0.1586,ok,0.0104
719,101.3285,0.1505,ok,0.0125
720,101.4544,0.1493,ok,0.0104
721,101.5297,0.1432,ok,0.0116
722,101.6811,0.1331,ok,0.0111
723,101.8575,0.1354,ok,0.0126
724,102.1522,0.1702,ok,0.0129
725,102.1776,0.1662,ok,0.0118
726,102.2026,0.1587,ok,0.0102
727,102.3030,0.1626,ok,0.0122
728,102.3799,0.1589,ok,0.0118
729,102.4291,0.1460,ok,0.0096
730,102.5792,0.1352,ok,0.0116
731,102.8078,0.1402,ok,0.0177
732,103.0764,0.1761,ok,0.0127
733,103.1015,0.1727,ok,0.0116
734,103.1264,0.1660,ok,0.0107
735,103.1778,0.1590,ok,0.0106
736,103.2273,0.1473,ok,0.0103
737,103.4799,0.1628,ok,0.0121
738,103.5045,0.1596,ok,0.0118
739,103.6053,0.1421,ok,0.0122
740,103.8078,0.1373,ok,0.0147
741,104.0005,0.1615,ok,0.0114
742,104.0253,0.1581,ok,0.0110
743,104.1263,0.1404,ok,0.0105
744,104.4301,0.1359,ok,0.0140
745,104.6554,0.1339,ok,0.0109
746,104.8085,0.1351,ok,0.0129
747,105.2292,0.1712,ok,0.0140
748,105.2791,0.1684,ok,0.0101
749,105.3037,0.1650,ok,0.0156
750,105.3282,0.1533,ok,0.0128
751,105.5547,0.1568,ok,0.0108
752,105.6051,0.1643,ok,0.0113
753,105.6552,0.1679,ok,0.0112
754,105.7560,0.1622,ok,0.0115
755,105.8080,0.1512,ok,0.0164
756,106.0767,0.1469,ok,0.0127
757,106.1771,0.1382,ok,0.0109
758,106.3536,0.1546,ok,0.0132
759,106.3791,0.1576,ok,0.0117
760,106.5047,0.1534,ok,0.0123
761,106.5793,0.1546,ok,0.0112
762,106.6803,0.1545,ok,0.0109
763,106.7561,0.1425,ok,0.0110
764,107.0509,0.1650,ok,0.0123
765,107.1019,0.1724,ok,0.0116
766,107.1270,0.1721,ok,0.0103
767,107.2024,0.1744,ok,0.0117
768,107.2277,0.1670,ok,0.0106
769,107.2781,0.1613,ok,0.0120
770,107.3281,0.1491,ok,0.0125
771,107.5045,0.1344,ok,0.0111
772,107.7563,0.1329,ok,0.0110
773,108.0766,0.1703,ok,0.0132
774,108.1012,0.1656,ok,0.0113
775,108.1516,0.1754,ok,0.0116
776,108.2275,0.1739,ok,0.0105
777,108.2789,0.1693,ok,0.0145
778,108.3032,0.1677,ok,0.0130
779,108.3533,0.1714,ok,0.0102
780,108.4548,0.1657,ok,0.0107
781,108.4798,0.1584,ok,0.0100
782,108.5042,0.1527,ok,0.0115
783,108.6552,0.1330,ok,0.0100
784,108.8324,0.1348,ok,0.0138
785,109.0256,0.1746,ok,0.0113
786,109.0501,0.1717,ok,0.0114
787,109.1267,0.1788,ok,0.0102
788,109.1514,0.1720,ok,0.0091
789,109.1778,0.1741,ok,0.0112
790,109.2273,0.1679,ok,0.0113
791,109.2781,0.1689,ok,0.0125
792,109.3281,0.1616,ok,0.0128
793,109.4041,0.1570,ok,0.0122
794,109.5050,0.1625,ok,0.0116
795,109.5796,0.1591,ok,0.0121
796,109.6302,0.1464,ok,0.0103
797,109.7818,0.1540,ok,0.0167
798,109.8576,0.1446,ok,0.0123
799,110.0003,0.1589,ok,0.0108
800,110.0503,0.1686,ok,0.0114
801,110.1019,0.1684,ok,0.0105
802,110.1772,0.1798,ok,0.0186
803,110.2527,0.1736,ok,0.0121
804,110.3034,0.1663,ok,0.0103
805,110.3284,0.1627,ok,0.0140
806,110.3534,0.1537,ok,0.0116
807,110.5050,0.1479,ok,0.0110
808,110.5792,0.1430,ok,0.0114
809,110.7564,0.1342,ok,0.0111
810,111.1522,0.1456,ok,0.0136
811,111.2789,0.1538,ok,0.0136
812,111.3531,0.1594,ok,0.0118
813,111.4291,0.1448,ok,0.0122
814,111.8075,0.1369,ok,0.0148
815,112.1269,0.1554,ok,0.0105
816,112.1780,0.1641,ok,0.0108
817,112.2791,0.1610,ok,0.0139
818,112.3034,0.1510,ok,0.0117
819,112.4798,0.1482,ok,0.0112
820,112.5543,0.1645,ok,0.0114
821,112.6308,0.1690,ok,0.0118
822,112.6551,0.1600,ok,0.0097
823,112.7815,0.1571,ok,0.0148
824,112.8323,0.1451,ok,0.0119
825,113.1267,0.1337,ok,0.0115
826,113.6060,0.1728,ok,0.0152
827,113.6306,0.1642,ok,0.0101
828,113.6809,0.1585,ok,0.0105
829,113.7311,0.1477,ok,0.0113
830,114.0773,0.1428,ok,0.0121
831,114.2029,0.1769,ok,0.0119
832,114.2527,0.1814,ok,0.0100
833,114.2783,0.1792,ok,0.0175
834,114.3035,0.1667,ok,0.0106
835,114.3531,0.1598,ok,0.0099
836,114.3800,0.1520,ok,0.0111
837,114.5542,0.1531,ok,0.0102
838,114.5794,0.1485,ok,0.0112
839,115.1275,0.1344,ok,0.0133
840,115.3795,0.1545,ok,0.0139
841,115.4295,0.1472,ok,0.0120
842,115.6820,0.1323,ok,0.0102
843,116.0768,0.1531,ok,0.0139
844,116.1778,0.1771,ok,0.0102
845,116.2021,0.1724,ok,0.0116
846,116.2273,0.1650,ok,0.0113
847,116.2788,0.1529,ok,0.0107
848,116.5801,0.1551,ok,0.0119
849,116.6060,0.1498,ok,0.0117
850,116.7830,0.1355,ok,0.0106
851,117.0769,0.1672,ok,0.0116
852,117.1013,0.1704,ok,0.0116
853,117.2029,0.1702,ok,0.0104
854,117.2277,0.1652,ok,0.0109
855,117.2524,0.1583,ok,0.0103
856,117.2782,0.1499,ok,0.0100
857,117.4293,0.1346,ok,0.0111
858,117.6052,0.1667,ok,0.0103
859,117.6302,0.1651,ok,0.0112
860,117.6553,0.1602,ok,0.0114
861,117.7064,0.1459,ok,0.0096
862,118.1017,0.1559,ok,0.0129
863,118.1261,0.1490,ok,0.0107
864,118.5046,0.1575,ok,0.0137
865,118.5292,0.1488,ok,0.0102
866,118.7562,0.1530,ok,0.0116
867,118.8074,0.1489,ok,0.0145
868,119.0508,0.1642,ok,0.0114
869,119.1013,0.1661,ok,0.0114
870,119.1512,0.1653,ok,0.0104
871,119.1772,0.1651,ok,0.0108
872,119.2781,0.1627,ok,0.0096
873,119.3283,0.1571,ok,0.0104
874,119.3791,0.1547,ok,0.0095
875,119.5044,0.1821,ok,0.0107
876,119.5543,0.1738,ok,0.0127
877,119.6054,0.1716,ok,0.0105
878,119.6303,0.1666,ok,0.0114
879,119.6554,0.1649,ok,0.0107
880,119.7317,0.1581,ok,0.0111
881,119.8075,0.1439,ok,0.0110
882,120.0007,0.1339,ok,0.0110
883,120.2280,0.1563,ok,0.0138
884,120.2529,0.1473,ok,0.0103
885,120.4294,0.1422,ok,0.0120
886,120.5542,0.1368,ok,0.0121
887,120.7814,0.1319,ok,0.0103
888,121.1268,0.1777,ok,0.0142
889,121.1518,0.1727,ok,0.0121
890,121.2272,0.1721,ok,0.0108
891,121.2524,0.1667,ok,0.0119
892,121.2787,0.1581,ok,0.0090
893,121.3533,0.1630,ok,0.0116
894,121.4544,0.1583,ok,0.0107
895,121.4793,0.1508,ok,0.0115
896,121.8575,0.1354,ok,0.0124
897,122.0764,0.1701,ok,0.0140
898,122.1517,0.1857,ok,0.0102
899,122.1772,0.1808,ok,0.0103
900,122.2029,0.1749,ok,0.0104
901,122.2277,0.1766,ok,0.0115
902,122.2522,0.1702,ok,0.0115
903,122.2787,0.1632,ok,0.0119
904,122.3797,0.1425,ok,0.0119
905,122.5545,0.1631,ok,0.0105
906,122.5796,0.1611,ok,0.0139
907,122.6807,0.1409,ok,0.0117
908,122.8328,0.1335,ok,0.0105
909,123.0005,0.1426,ok,0.0105
910,123.1015,0.1654,ok,0.0131
911,123.1511,0.1585,ok,0.0111
912,123.2024,0.1467,ok,0.0104
913,123.4294,0.1429,ok,0.0110
914,123.5293,0.1508,ok,0.0111
915,123.6304,0.1555,ok,0.0124
916,123.7064,0.1513,ok,0.0116
917,123.8321,0.1372,ok,0.0114
918,124.1518,0.1650,ok,0.0141
919,124.1772,0.1591,ok,0.0114
920,124.2022,0.1502,ok,0.0102
921,124.5549,0.1486,ok,0.0179
922,124.6800,0.1721,ok,0.0111
923,124.7065,0.1654,ok,0.0109
924,124.7317,0.1580,ok,0.0097
925,124.8075,0.1435,ok,0.0103
926,125.1779,0.1620,ok,0.0140
927,125.2275,0.1604,ok,0.0124
928,125.2524,0.1515,ok,0.0118
929,125.4050,0.1525,ok,0.0097
930,125.4292,0.1559,ok,0.0095
931,125.5548,0.1494,ok,0.0128
932,125.6551,0.1631,ok,0.0117
933,125.7071,0.1587,ok,0.0114
934,125.8075,0.1410,ok,0.0121
935,126.0507,0.1542,ok,0.0109
936,126.0761,0.1479,ok,0.0099
937,126.3795,0.1451,ok,0.0145
938,126.5044,0.1468,ok,0.0115
939,126.6052,0.1517,ok,0.0105
940,126.6803,0.1407,ok,0.0100
941,127.0504,0.1363,ok,0.0135
942,127.2029,0.1476,ok,0.0106
943,127.2783,0.1431,ok,0.0116
944,127.5297,0.1603,ok,0.0123
945,127.5801,0.1581,ok,0.0103
946,127.6056,0.1500,ok,0.0106
947,127.7568,0.1503,ok,0.0100
948,127.8081,0.1447,ok,0.0100
949,128.0260,0.1487,ok,0.0109
950,128.1016,0.1511,ok,0.0127
951,128.2275,0.1357,ok,0.0112
952,128.4294,0.1478,ok,0.0107
953,128.5042,0.1539,ok,0.0101
954,128.6051,0.1408,ok,0.0121
955,129.0504,0.1700,ok,0.0123
956,129.0768,0.1688,ok,0.0149
957,129.1514,0.1646,ok,0.0106
958,129.1776,0.1580,ok,0.0103
959,129.2787,0.1619,ok,0.0102
960,129.3531,0.1588,ok,0.0111
961,129.4044,0.1469,ok,0.0110
962,129.7067,0.1760,ok,0.0140
963,129.7313,0.1713,ok,0.0116
964,129.7813,0.1645,ok,0.0100
965,129.8322,0.1599,ok,0.0116
966,129.8575,0.1574,ok,0.0104
967,130.0002,0.1653,ok,0.0111
968,130.0764,0.1931,ok,0.0111
969,130.1017,0.1859,ok,0.0121
970,130.1513,0.1794,ok,0.0124
971,130.2023,0.1710,ok,0.0222
972,130.2527,0.1489,ok,0.0112
973,130.4047,0.1486,ok,0.0099
974,130.5043,0.1579,ok,0.0109
975,130.5295,0.1486,ok,0.0094
976,130.6803,0.1343,ok,0.0113
977,131.2533,0.1658,ok,0.0142
978,131.2784,0.1586,ok,0.0104
979,131.3038,0.1506,ok,0.0107
980,131.4797,0.1574,ok,0.0111
981,131.5297,0.1572,ok,0.0106
982,131.6055,0.1443,ok,0.0118
983,131.8332,0.1357,ok,0.0124
984,132.0011,0.1345,ok,0.0112
985,132.2279,0.1360,ok,0.0133
986,132.4042,0.1616,ok,0.0109
987,132.4293,0.1580,ok,0.0099
988,132.4544,0.1517,ok,0.0102
989,132.7064,0.1376,ok,0.0153
990,132.8582,0.1341,ok,0.0106
991,133.1016,0.1398,ok,0.0108
992,133.3037,0.1345,ok,0.0126
993,133.5295,0.1340,ok,0.0106
994,133.7829,0.1359,ok,0.0129
995,134.0252,0.1508,ok,0.0108
996,134.0771,0.1447,ok,0.0100
997,134.2530,0.1437,ok,0.0121
998,134.3535,0.1529,ok,0.0117
999,134.4295,0.1718,ok,0.0110
1000,134.5045,0.1652,ok,0.0101
1001,134.5299,0.1663,ok,0.0103
1002,134.5798,0.1674,ok,0.0124
1003,134.6804,0.1654,ok,0.0123
1004,134.7312,0.1573,ok,0.0105
1005,134.8326,0.1410,ok,0.0115
1006,135.0508,0.1321,ok,0.0104
1007,135.2021,0.1384,ok,0.0175
1008,135.3548,0.1494,ok,0.0125
1009,135.4299,0.1438,ok,0.0121
1010,136.0525,0.1616,ok,0.0137
1011,136.1515,0.1743,ok,0.0125
1012,136.1775,0.1663,ok,0.0112
1013,136.2527,0.1591,ok,0.0110
1014,136.3032,0.1479,ok,0.0118
1015,136.5044,0.1565,ok,0.0105
1016,136.5550,0.1574,ok,0.0097
1017,136.5791,0.1508,ok,0.0115
1018,136.8582,0.1338,ok,0.0118
1019,137.1275,0.1702,ok,0.0178
1020,137.1515,0.1596,ok,0.0119
1021,137.2274,0.1579,ok,0.0117
1022,137.3281,0.1551,ok,0.0109
1023,137.4044,0.1510,ok,0.0112
1024,137.5295,0.1346,ok,0.0099
1025,138.0256,0.1525,ok,0.0126
1026,138.1016,0.1547,ok,0.0177
1027,138.2270,0.1451,ok,0.0115
1028,138.3534,0.1535,ok,0.0118
1029,138.4540,0.1591,ok,0.0112
1030,138.4795,0.1508,ok,0.0113
1031,138.7566,0.1576,ok,0.0123
1032,138.8073,0.1585,ok,0.0115
1033,138.8574,0.1462,ok,0.0101
1034,139.0259,0.1589,ok,0.0110
1035,139.0767,0.1663,ok,0.0114
1036,139.1268,0.1605,ok,0.0128
1037,139.2026,0.1441,ok,0.0117
1038,139.3799,0.1449,ok,0.0114
1039,139.4796,0.1399,ok,0.0114
1040,139.7819,0.1357,ok,0.0139
1041,140.0260,0.1590,ok,0.0154
1042,140.0509,0.1484,ok,0.0102
1043,140.2275,0.1737,ok,0.0120
1044,140.2525,0.1702,ok,0.0143
1045,140.2784,0.1622,ok,0.0133
1046,140.3035,0.1526,ok,0.0105
1047,140.4543,0.1586,ok,0.0100
1048,140.5044,0.1600,ok,0.0100
1049,140.5297,0.1520,ok,0.0104
1050,140.7319,0.1601,ok,0.0125
1051,140.7812,0.1589,ok,0.0113
1052,140.8327,0.1468,ok,0.0107
1053,141.0007,0.1512,ok,0.0106
1054,141.1013,0.1697,ok,0.0152
1055,141.1265,0.1607,ok,0.0127
1056,141.1778,0.1472,ok,0.0102
1057,141.4044,0.1338,ok,0.0114
1058,141.5795,0.1566,ok,0.0133
1059,141.6058,0.1507,ok,0.0127
1060,141.7566,0.1349,ok,0.0115
1061,142.0869,0.1812,ok,0.0118
1062,142.1157,0.1776,ok,0.0104
1063,142.1450,0.1719,ok,0.0106
1064,142.1737,0.1664,ok,0.0156
1065,142.2307,0.1506,ok,0.0131
1066,142.4606,0.1602,ok,0.0101
1067,142.4882,0.1593,ok,0.0114
1068,142.5174,0.1507,ok,0.0115
1069,142.7194,0.1364,ok,0.0140
1070,143.0312,0.1467,ok,0.0111
1071,143.1152,0.1509,ok,0.0112
1072,143.2307,0.1382,ok,0.0122
1073,143.5464,0.1457,ok,0.0112
1074,143.6322,0.1620,ok,0.0098
1075,143.6903,0.1572,ok,0.0100
1076,143.7477,0.1455,ok,0.0103
1077,144.0006,0.1599,ok,0.0145
1078,144.0586,0.1665,ok,0.0117
1079,144.1159,0.1655,ok,0.0104
1080,144.1732,0.1665,ok,0.0123
1081,144.2305,0.1653,ok,0.0111
1082,144.2878,0.1677,ok,0.0103
1083,144.3736,0.1806,ok,0.0097
1084,144.4025,0.1769,ok,0.0154
1085,144.4601,0.1662,ok,0.0107
1086,144.4882,0.1595,ok,0.0103
1087,144.5177,0.1506,ok,0.0102
1088,144.7766,0.1601,ok,0.0103
1089,144.8044,0.1572,ok,0.0101
1090,144.8337,0.1502,ok,0.0109
1091,145.1453,0.1599,ok,0.0139
1092,145.1732,0.1619,ok,0.0168
1093,145.3166,0.1347,ok,0.0116
1094,145.5175,0.1553,ok,0.0126
1095,145.5460,0.1576,ok,0.0125
1096,145.6901,0.1562,ok,0.0118
1097,145.7194,0.1491,ok,0.0112
1098,146.0870,0.1392,ok,0.0185
1099,146.2304,0.1437,ok,0.0115
1100,146.3452,0.1374,ok,0.0112
1101,146.7211,0.1503,ok,0.0143
1102,146.8045,0.1424,ok,0.0118
1103,147.1154,0.1460,ok,0.0146
1104,147.2301,0.1380,ok,0.0118
1105,147.4885,0.1359,ok,0.0134
1106,147.6907,0.1579,ok,0.0115
1107,147.7472,0.1585,ok,0.0101
1108,147.8046,0.1479,ok,0.0134
1109,148.6335,0.1504,ok,0.0146
1110,148.7201,0.1561,ok,0.0124
1111,148.8046,0.1424,ok,0.0111
1112,149.0294,0.1576,ok,0.0145
1113,149.0584,0.1490,ok,0.0111
1114,149.2876,0.1342,ok,0.0110
1115,149.4610,0.1448,ok,0.0107
1116,149.5752,0.1450,ok,0.0205
1117,149.8045,0.1350,ok,0.0119
1118,150.1741,0.1571,ok,0.0155
1119,150.2598,0.1699,ok,0.0102
1120,150.2877,0.1655,ok,0.0111
1121,150.3456,0.1571,ok,0.0095
1122,150.4030,0.1557,ok,0.0104
1123,150.5180,0.1397,ok,0.0123
1124,150.6910,0.1500,ok,0.0114
1125,150.7475,0.1454,ok,0.0115
1126,151.0583,0.1448,ok,0.0126
1127,151.1734,0.1372,ok,0.0121
1128,151.3168,0.1520,ok,0.0109
1129,151.3738,0.1560,ok,0.0098
1130,151.4886,0.1402,ok,0.0126
1131,151.6911,0.1343,ok,0.0113
1132,152.2312,0.1448,ok,0.0136
1133,152.3455,0.1578,ok,0.0109
1134,152.3735,0.1486,ok,0.0104
1135,152.6614,0.1615,ok,0.0121
1136,152.6908,0.1587,ok,0.0114
1137,152.8048,0.1392,ok,0.0109
1138,153.1003,0.1358,ok,0.0128
1139,153.4337,0.1488,ok,0.0150
1140,153.5336,0.1403,ok,0.0117
1141,153.7012,0.1525,ok,0.0104
1142,153.7336,0.1468,ok,0.0101
1143,154.0006,0.1359,ok,0.0137
1144,154.4012,0.1362,ok,0.0143
1145,155.2355,0.1372,ok,0.0145
1146,155.6683,0.1368,ok,0.0136
1147,156.0336,0.1638,ok,0.0142
1148,156.0671,0.1588,ok,0.0112
1149,156.1334,0.1516,ok,0.0099
1150,156.2670,0.1545,ok,0.0109
1151,156.3002,0.1547,ok,0.0100
1152,156.4337,0.1579,ok,0.0123
1153,156.4671,0.1483,ok,0.0106
1154,156.6347,0.1327,ok,0.0110
1155,156.8007,0.1338,ok,0.0102
1156,157.0008,0.1335,ok,0.0125
1157,157.1586,0.1436,ok,0.0119
1158,157.2762,0.1379,ok,0.0119
1159,157.5536,0.1502,ok,0.0130
1160,157.6326,0.1410,ok,0.0107
1161,158.1593,0.1447,ok,0.0139
1162,158.2763,0.1455,ok,0.0101
1163,158.3956,0.1647,ok,0.0191
1164,158.4345,0.1494,ok,0.0119
1165,158.6322,0.1321,ok,0.0104
1166,159.0799,0.1568,ok,0.0144
1167,159.1584,0.1719,ok,0.0115
1168,159.1976,0.1652,ok,0.0102
1169,159.2380,0.1591,ok,0.0102
1170,159.3161,0.1439,ok,0.0105
1171,160.1440,0.1364,ok,0.0139
1172,160.3337,0.1339,ok,0.0121
1173,160.4778,0.1350,ok,0.0120
1174,161.5260,0.1487,ok,0.0144
1175,161.6191,0.1393,ok,0.0112
1176,162.1911,0.1366,ok,0.0141
1177,162.4773,0.1376,ok,0.0149
1178,163.4290,0.1668,ok,0.0193
1179,163.4762,0.1650,ok,0.0121
1180,163.5728,0.1572,ok,0.0105
1181,163.6192,0.1452,ok,0.0095
1182,164.3902,0.1367,ok,0.0141
1183,165.1118,0.1445,ok,0.0135
1184,165.2229,0.1389,ok,0.0121
1185,165.4452,0.1348,ok,0.0139
1186,166.0007,0.1372,ok,0.0143
1187,166.2782,0.1541,ok,0.0116
1188,166.3338,0.1454,ok,0.0115
1189,167.4474,0.1410,ok,0.0186
1190,168.2014,0.1370,ok,0.0140
1191,169.0017,0.1370,ok,0.0140
1192,169.2010,0.1337,ok,0.0104
1193,170.6007,0.1371,ok,0.0139
1194,179.8057,0.1382,ok,0.0154
1195,180.8012,0.1349,ok,0.0139
1196,182.0015,0.1371,ok,0.0136
1197,182.1678,0.1436,ok,0.0120
1198,182.2783,0.1370,ok,0.0119
1199,182.4445,0.1343,ok,0.0111
1200,183.1126,0.1365,ok,0.0136
1201,183.3896,0.1357,ok,0.0124
1202,185.1132,0.1541,ok,0.0140
1203,185.1671,0.1460,ok,0.0164
1204,186.0010,0.1464,ok,0.0138
1205,186.0956,0.1399,ok,0.0108
1206,186.4290,0.1359,ok,0.0129
1207,187.1909,0.1363,ok,0.0142
1208,188.0012,0.1388,ok,0.0153
1209,188.1432,0.1334,ok,0.0115
1210,188.3819,0.1345,ok,0.0112
1211,188.6209,0.1345,ok,0.0133
1212,189.0409,0.1532,ok,0.0121
1213,189.0794,0.1464,ok,0.0101
1214,189.2770,0.1623,ok,0.0130
1215,189.3168,0.1583,ok,0.0106
1216,189.3557,0.1494,ok,0.0116
1217,189.5933,0.1524,ok,0.0105
1218,189.6325,0.1463,ok,0.0099
1219,190.0403,0.1437,ok,0.0122
1220,190.1583,0.1703,ok,0.0115
1221,190.1979,0.1664,ok,0.0172
1222,190.2372,0.1523,ok,0.0135
1223,190.4347,0.1429,ok,0.0117
1224,190.5534,0.1460,ok,0.0118
1225,190.6714,0.1346,ok,0.0099
1226,191.0795,0.1349,ok,0.0131
1227,191.3167,0.1358,ok,0.0123
1228,191.5538,0.1486,ok,0.0110
1229,191.6322,0.1424,ok,0.0113
1230,192.0011,0.1607,ok,0.0128
1231,192.0396,0.1578,ok,0.0111
1232,192.1183,0.1434,ok,0.0113
1233,192.2769,0.1548,ok,0.0124
1234,192.3166,0.1468,ok,0.0102
1235,192.7119,0.1364,ok,0.0134
1236,193.0007,0.1499,ok,0.0111
1237,193.0672,0.1429,ok,0.0101
1238,193.3334,0.1577,ok,0.0121
1239,193.4009,0.1579,ok,0.0104
1240,193.4337,0.1488,ok,0.0104
1241,193.6340,0.1655,ok,0.0169
1242,193.6676,0.1587,ok,0.0118
1243,193.7675,0.1406,ok,0.0105
1244,194.0004,0.1579,ok,0.0106
1245,194.0331,0.1641,ok,0.0107
1246,194.1333,0.1687,ok,0.0142
1247,194.1673,0.1597,ok,0.0119
1248,194.2339,0.1570,ok,0.0105
1249,194.3335,0.1567,ok,0.0109
1250,194.4005,0.1493,ok,0.0097
1251,194.5333,0.1590,ok,0.0113
1252,194.6011,0.1606,ok,0.0137
1253,194.6676,0.1461,ok,0.0120
1254,195.0010,0.1531,ok,0.0116
1255,195.1006,0.1465,ok,0.0179
1256,195.2675,0.1649,ok,0.0119
1257,195.3000,0.1629,ok,0.0112
1258,195.3673,0.1653,ok,0.0113
1259,195.4009,0.1601,ok,0.0119
1260,195.5004,0.1415,ok,0.0124
1261,195.6671,0.1525,ok,0.0115
1262,195.7005,0.1457,ok,0.0102
1263,196.1347,0.1391,ok,0.0159
1264,196.3341,0.1333,ok,0.0119
1265,196.5006,0.1532,ok,0.0115
1266,196.5678,0.1620,ok,0.0172
1267,196.6677,0.1422,ok,0.0123
1268,197.0003,0.1335,ok,0.0113
1269,197.3012,0.1445,ok,0.0121
1270,197.4002,0.1461,ok,0.0117
1271,197.5334,0.1560,ok,0.0112
1272,197.5680,0.1493,ok,0.0126
1273,197.8007,0.1345,ok,0.0114
1274,198.0335,0.1352,ok,0.0143
1275,198.2339,0.1621,ok,0.0122
1276,198.2671,0.1656,ok,0.0115
1277,198.3010,0.1648,ok,0.0102
1278,198.4007,0.1715,ok,0.0102
1279,198.4339,0.1726,ok,0.0103
1280,198.5007,0.1670,ok,0.0109
1281,198.5332,0.1680,ok,0.0118
1282,198.5678,0.1617,ok,0.0138
1283,198.6678,0.1487,ok,0.0118
1284,198.8003,0.1357,ok,0.0109
1285,199.2336,0.1363,ok,0.0136
1286,199.3678,0.1328,ok,0.0103
1287,199.5007,0.1521,ok,0.0091
1288,199.6009,0.1587,ok,0.0119
1289,199.6334,0.1498,ok,0.0121
1290,199.8006,0.1339,ok,0.0103
