idx,t_rel_s,latency_s,status,ttft_s
643,131.4300,0.0851,ok,0.0097
644,131.5714,0.0609,ok,0.0096
645,131.7146,0.0943,ok,0.0130
646,131.8571,0.0604,ok,0.0099
647,132.0008,0.0343,ok,0.0101
648,132.1435,0.0618,ok,0.0134
649,132.2866,0.0778,ok,0.0102
650,132.4297,0.1079,ok,0.0096
651,132.5718,0.0999,ok,0.0096
652,132.7149,0.0677,ok,0.0112
653,132.8578,0.0721,ok,0.0106
654,133.0021,0.0104,ok,0.0104
655,133.1440,0.0435,ok,0.0132
656,133.2868,0.0394,ok,0.0105
657,133.4305,0.0509,ok,0.0096
658,133.5717,0.0735,ok,0.0094
659,133.7145,0.0892,ok,0.0156
660,133.8580,0.0817,ok,0.0108
661,134.0010,0.0759,ok,0.0099
662,134.1452,0.0742,ok,0.0148
663,134.2878,0.0783,ok,0.0108
664,134.4294,0.1053,ok,0.0099
665,134.5719,0.0441,ok,0.0106
666,134.7143,0.0699,ok,0.0135
667,134.8576,0.0372,ok,0.0134
668,135.1443,0.0630,ok,0.0144
669,135.2867,0.0759,ok,0.0105
670,135.4308,0.0805,ok,0.0098
671,135.5716,0.0696,ok,0.0097
672,135.7145,0.0480,ok,0.0116
673,135.8578,0.0583,ok,0.0110
674,136.0005,0.0734,ok,0.0106
675,136.1442,0.0763,ok,0.0134
676,136.2868,0.1096,ok,0.0104
677,136.4296,0.0574,ok,0.0101
678,136.5712,0.0766,ok,0.0104
679,136.7160,0.0765,ok,0.0102
680,137.1452,0.0822,ok,0.0134
681,137.2877,0.0922,ok,0.0105
682,137.4292,0.0881,ok,0.0107
683,137.5716,0.1113,ok,0.0105
684,137.7142,0.0929,ok,0.0099
685,137.8575,0.0715,ok,0.0135
686,138.0014,0.0670,ok,0.0102
687,138.1436,0.0762,ok,0.0100
688,138.4303,0.0965,ok,0.0110
689,138.5720,0.0700,ok,0.0118
690,138.7153,0.0669,ok,0.0101
691,138.8575,0.0720,ok,0.0105
692,139.0019,0.0744,ok,0.0130
693,139.1446,0.0509,ok,0.0095
