rid,sent_t,ttft_s,latency_s,chunks,avg_tbt_s,worst_tbt_s,is_ft,prompt_length,max_new_tokens,completion_tokens,error
9e4a6c1869d1495bab09c8799f216a96,23.1430,0.1465,10.1080,80,0.1261,0.2168,0,80,80,80,
2b7da050ec64429fa4da15f26f735d37,23.2144,0.1792,10.1475,80,0.1262,0.2168,0,80,80,80,
7abded5f79c34e809804351ad3496bf0,23.2863,0.1073,10.0757,80,0.1262,0.2168,1,80,80,80,
208748d29a5740908360dd10058e9e06,23.3579,0.1441,10.0044,80,0.1248,0.2168,0,80,80,80,
6578ff1641b5444b957da33cd55046bb,23.4289,0.0963,10.0384,80,0.1258,0.2168,0,80,80,80,
a90cd2a7e16347b5a0169fcf1693e38f,23.5004,0.1325,9.9670,80,0.1245,0.2168,0,80,80,80,
911847f80f714cf9958fe03506253cc6,23.5724,0.1605,9.9999,80,0.1245,0.2168,1,80,80,80,
2b3fecec9ffd43598c53fd94c8197ba8,23.6431,0.1953,9.9292,80,0.1232,0.2168,0,80,80,80,
b971c36b21744dd68c90903b73e68161,23.7154,0.1230,9.8570,80,0.1232,0.2168,0,80,80,80,
38c5a36c2fcd4da4b88a0f534a921b5c,23.7861,0.1683,9.8922,80,0.1231,0.2168,0,80,80,80,
7fd03116c3314f268f7da8714a7ab487,23.8580,0.1976,9.9436,80,0.1234,0.2167,1,80,80,80,
4faf7c2da5fe458ca58ffb8a14d9e1ec,23.9287,0.1268,9.8731,80,0.1234,0.2168,0,80,80,80,
241222e0ebb14a1d8325ba7aebeb786d,24.0005,0.1640,9.8015,80,0.1220,0.2168,0,80,80,80,
2685149d4e1e4d3989750451362f7896,24.0718,0.1955,9.8344,80,0.1220,0.2167,0,80,80,80,
ee6ddfb5988b4f3da694e29d4fd8f250,24.1440,0.1233,9.7631,80,0.1220,0.2168,1,80,80,80,
7ed0902c57644e3f9379fb9a33ff3d1f,24.2147,0.1613,9.6924,80,0.1206,0.2168,0,80,80,80,
87f0c4c383094280bb25591c9b413b0b,24.2864,0.2084,9.7269,80,0.1205,0.2167,0,80,80,80,
6e7cf479c1e2475a99a3fe68e7cd0f6f,24.3593,0.1355,9.6542,80,0.1205,0.2167,0,80,80,80,
9a16661c1bad4a0dbff5f20aaafc6655,24.4289,0.1653,9.6926,80,0.1206,0.2167,1,80,80,80,
4ebf009ba44742abbd67238067d26708,24.5010,0.2014,9.6206,80,0.1192,0.2168,0,80,80,80,
8e1c264b9a3f48d0823005bd9b1b1cd0,24.5722,0.1302,9.5494,80,0.1192,0.2168,0,80,80,80,
b5ef130d0c7e4570975dc80ea347e92c,24.6434,0.1778,9.5843,80,0.1191,0.2171,0,80,80,80,
8f044646607c4948ac446251337ec508,24.7145,0.2082,9.6225,80,0.1192,0.2167,1,80,80,80,
791cd557b5cb44938bee0b9792a5668d,24.7861,0.1366,9.5511,80,0.1192,0.2168,0,80,80,80,
f28bb2800bd64c269df241389c0b7673,24.8584,0.1720,9.4791,80,0.1178,0.2168,0,80,80,80,
3c32fdbe6b34498b95f3480dd36cd7e9,24.9289,0.2194,9.5169,80,0.1177,0.2166,0,80,80,80,
51bc520af98a4fa6951374541b18f07a,29.0021,0.1320,10.2190,80,0.1277,0.2177,1,80,80,80,
422e528b00c84580adeea18b1b9c0da0,29.0725,0.1671,10.1486,80,0.1263,0.2177,0,80,80,80,
d961ff68c662422ba057cd63273a635f,29.1442,0.2141,10.1891,80,0.1263,0.2175,0,80,80,80,
70e37a05f4f84c0f90bb1aaa4b08472a,29.2149,0.1434,10.1186,80,0.1263,0.2175,0,80,80,80,
95b959ea171f41d4a19998ca26d36065,29.2862,0.1742,10.1540,80,0.1263,0.2177,1,80,80,80,
b3083daa4d9649a2b617eb59b6d47b71,29.3580,0.2078,10.0823,80,0.1250,0.2175,0,80,80,80,
e62e62692f0246ab9dbbb6d9e713dea1,29.4294,0.1364,10.0096,80,0.1250,0.2174,0,80,80,80,
00cd16285b3047d5b4f74315375c70ec,29.5006,0.1634,10.0473,80,0.1251,0.2175,0,80,80,80,
2d353dc91dab4ad891ab869d76379f70,29.5719,0.1030,9.9754,80,0.1250,0.2174,1,80,80,80,
8ad68893ff0d477799a1c4d5b5662a28,29.6433,0.1381,9.9040,80,0.1236,0.2175,0,80,80,80,
dfbe31ca4a1045a3911d92665fdc5fbf,29.7151,0.0868,9.9394,80,0.1247,0.2175,0,80,80,80,
cb1149ee472c437997b0fb101631ecb4,29.7865,0.1209,9.8677,80,0.1234,0.2174,0,80,80,80,
73d2562b9acd44fcb6e6cf52fad2fd81,29.8581,0.1501,9.9026,80,0.1234,0.2174,1,80,80,80,
7c3698f826d54361b280ebf50b1405ce,29.9296,0.0884,9.8318,80,0.1233,0.2175,0,80,80,80,
52fe0e007b5246b3b6509d13c1842635,30.0008,0.1237,9.7607,80,0.1220,0.2175,0,80,80,80,
0790b925787040b487acf6cfbde84330,30.0722,0.1702,9.7939,80,0.1218,0.2174,0,80,80,80,
134a1d417d614df9b978c6edcb60fd35,30.1439,0.1974,9.8295,80,0.1219,0.2175,1,80,80,80,
6f14090a1ca94f99aff72474331db7ad,30.2146,0.1267,9.7591,80,0.1219,0.2175,0,80,80,80,
495bc919184e41039343a36c9162a583,30.2865,0.1604,9.6871,80,0.1206,0.2175,0,80,80,80,
54bf19a173d445ecb5330cdb5472de6f,30.3575,0.1891,9.7245,80,0.1207,0.2175,0,80,80,80,
fd257f4490fb4a9b8e88a827365d93c2,30.4292,0.1174,9.6525,80,0.1207,0.2175,1,80,80,80,
ce3cb9a4b54242318879f919171824b5,30.5011,0.1566,9.5807,80,0.1193,0.2175,0,80,80,80,
211db43a945745c88bea4224366fd884,30.5718,0.2119,9.6161,80,0.1190,0.2175,0,80,80,80,
6ffa68583cc94f428545958a61d2c470,30.6443,0.1395,9.5434,80,0.1190,0.2174,0,80,80,80,
348aaaeab5564d70abdd9f68ede0c68b,30.7153,0.1710,9.5788,80,0.1191,0.2175,1,80,80,80,
44cca36e18e54e3a9f89cbd5b143737d,30.7858,0.2054,9.5083,80,0.1178,0.2175,0,80,80,80,
a623408bb12b4aa3858b228f860cb881,30.8592,0.1320,9.4350,80,0.1178,0.2175,0,80,80,80,
6e930a094d9c4584986a14abab552022,30.9294,0.1794,9.4714,80,0.1176,0.2175,0,80,80,80,
5f54284432dc43d88fe4bd9af3863abf,35.0007,0.2108,10.3206,80,0.1280,0.2319,1,80,80,80,
cc6d68e75de943519002e25698055e03,35.0718,0.1398,10.2497,80,0.1280,0.2317,0,80,80,80,
c4a9b39766ef494fab3ea59a092606b0,35.1436,0.1806,10.1778,80,0.1265,0.2317,0,80,80,80,
f5e8477457654e6193204b10d821b18e,35.2147,0.2145,10.2153,80,0.1266,0.2317,0,80,80,80,
5a98d218e0364612aace31671cf98009,35.2864,0.1427,10.1437,80,0.1266,0.2320,1,80,80,80,
5fb01eecb65848879ac889847a24b318,35.3575,0.1810,10.0732,80,0.1252,0.2319,0,80,80,80,
4ea98e44ca6f4061a90ca32a037c2ad1,35.4292,0.2294,10.1085,80,0.1251,0.2320,0,80,80,80,
20db873456e147fe89da654207bb907d,35.5002,0.1585,10.0376,80,0.1251,0.2319,0,80,80,80,
f649c4a3ec1d4157ae473a662a6a7cb9,35.5722,0.1936,10.0786,80,0.1251,0.2320,1,80,80,80,
3844401cdc6c41b78c0a4db10f5b9b55,35.6440,0.1218,10.0068,80,0.1251,0.2320,0,80,80,80,
0a4c20a11ad24976a2af010fbc8113df,35.7149,0.1616,9.9361,80,0.1237,0.2320,0,80,80,80,
050860c387dc4bcca92c5acd29e8f7ed,35.7861,0.1918,9.9811,80,0.1239,0.2317,0,80,80,80,
59164f627bfc4a65bbc632a774301db8,35.8581,0.1198,9.9090,80,0.1239,0.2317,1,80,80,80,
3875222db3bc439784ff4cce909c8fd3,35.9297,0.1555,9.8379,80,0.1226,0.2320,0,80,80,80,
14aa46a2009741c880f931c0caeba63f,36.0011,0.2051,9.8775,80,0.1224,0.2319,0,80,80,80,
e1fecbdf9c60496283e6d933625f66dd,36.0720,0.1341,9.8055,80,0.1224,0.2319,0,80,80,80,
b3a6b55e90f44ba990d76578c6552227,36.1431,0.1706,9.8444,80,0.1225,0.2320,1,80,80,80,
fe51c1a84bf34b8fa074429df6e5dfe2,36.2163,0.2038,9.7711,80,0.1211,0.2320,0,80,80,80,
dd0bf9591ed64f2fa33ddcf584c0dfeb,36.2878,0.1324,9.6988,80,0.1211,0.2319,0,80,80,80,
d73970f02af142c18390365b8cfaacac,36.3578,0.1790,9.7374,80,0.1210,0.2317,0,80,80,80,
afb5c04310ec41598323d1ae73ad5e5a,36.4304,0.2103,9.7750,80,0.1211,0.2317,1,80,80,80,
6fca758c4e8442939ca727a3a83c2e63,36.5011,0.1397,9.7046,80,0.1211,0.2320,0,80,80,80,
bfbf505ed46b421caac2e684dc629c0e,36.5721,0.1768,9.6337,80,0.1197,0.2320,0,80,80,80,
713578ac0f634094934561f436f05431,36.6439,0.2063,9.6754,80,0.1199,0.2317,0,80,80,80,
23f44dcbb6044878be399103275e544c,36.7146,0.1356,9.6044,80,0.1199,0.2319,1,80,80,80,
b71999145f6b4845b59eea9c3ca535fd,36.7861,0.1720,9.5331,80,0.1185,0.2317,0,80,80,80,
c4108507b6f84f40a8ecc0d7058f10d3,36.8573,0.2179,9.5713,80,0.1184,0.2320,0,80,80,80,
