rid,sent_t,ttft_s,latency_s,chunks,avg_tbt_s,worst_tbt_s,is_ft,prompt_length,max_new_tokens,completion_tokens,error
eaeae3d012da44d2923d4ecfa46c8217,24.8575,0.0261,0.7613,80,0.0093,0.0217,1,80,80,80,
02d8209b06524832bc0f622a431f0db7,24.9287,0.0319,0.7010,80,0.0085,0.0141,0,80,80,80,
12e6f24720b1444797b4fb1eaef26308,29.0044,0.0212,0.7660,80,0.0094,0.0194,1,80,80,80,
370453643eb6484db0b84fd24aa85e98,29.0725,0.0205,0.7948,80,0.0098,0.0194,0,80,80,80,
72695a561b2f465faff299bcf165c9f3,29.1432,0.0208,0.8213,80,0.0101,0.0193,1,80,80,80,
8918d146e08c4853ad0667f6f2126f92,29.2144,0.0194,0.8322,80,0.0103,0.0205,0,80,80,80,
10e7df32aef5458d8e9016865388d20c,29.2863,0.0259,0.8410,80,0.0103,0.0206,1,80,80,80,
3e7b943a5c2b4a0cb654a12cd49af5a3,29.3579,0.0239,0.8393,80,0.0103,0.0205,0,80,80,80,
116c63aa97b74716884878eb60a7bdbc,29.4291,0.0238,0.8383,80,0.0103,0.0205,1,80,80,80,
43bd7bc24585452a91017b7c91402693,29.5003,0.0183,0.8305,80,0.0103,0.0205,0,80,80,80,
607444137e0d453eac9c739b90890ff0,29.5718,0.0262,0.8395,80,0.0103,0.0205,1,80,80,80,
db66e312fd954a5a805e448069eb3339,29.6437,0.0254,0.8482,80,0.0104,0.0245,0,80,80,80,
deb997e9a19448b69a66c5f8c70682e9,29.7154,0.0268,0.8468,80,0.0104,0.0244,1,80,80,80,
952b257b16fe4d649a874132189a7597,29.7861,0.0266,0.8491,80,0.0104,0.0244,0,80,80,80,
8c548edd424d4fabaca5944ef655e6ef,29.8575,0.0258,0.8480,80,0.0104,0.0244,1,80,80,80,
3e1e8d053cdc4bffa16ed61bde1e4fc4,29.9291,0.0258,0.8494,80,0.0104,0.0243,0,80,80,80,
8e98e03829ce4585b5c661065c014d5b,30.0010,0.0241,0.8383,80,0.0103,0.0242,1,80,80,80,
bf48a361b607440cb1b0c8aa80069111,30.0720,0.0184,0.8301,80,0.0103,0.0244,0,80,80,80,
ee6f6a15762d49a7b680cdc768d3ab66,30.1433,0.0267,0.8450,80,0.0104,0.0244,1,80,80,80,
da3f315b3bc545338a84b9ad54ba4598,30.2146,0.0255,0.8379,80,0.0103,0.0242,0,80,80,80,
f3fb7a32f6044100947d286f19e6e2b8,30.2857,0.0248,0.8304,80,0.0102,0.0244,1,80,80,80,
334ccb99fa0446a88ca85617740ba1c8,30.3577,0.0259,0.8210,80,0.0101,0.0244,0,80,80,80,
70178503873743208bf18e0237515b00,30.4293,0.0196,0.8058,80,0.0100,0.0206,1,80,80,80,
c371a5b096a544c390dd83a095b20344,30.5001,0.0249,0.8014,80,0.0098,0.0208,0,80,80,80,
e8913a3f3c3644128d3933fb10c3fcc1,30.5715,0.0259,0.7933,80,0.0097,0.0207,1,80,80,80,
a2f1f22ec3fb4f438ece2a1840064f80,30.6433,0.0251,0.7911,80,0.0097,0.0207,0,80,80,80,
6c6849026e17433496b17a9c10966e43,30.7146,0.0260,0.7857,80,0.0096,0.0206,1,80,80,80,
bc7dc6ad190c4720b8503f22de35a5c1,30.7868,0.0255,0.7661,80,0.0094,0.0206,0,80,80,80,
55699af473f649b1a94ac2e667285b17,30.8582,0.0256,0.7460,80,0.0091,0.0206,1,80,80,80,
1ef2e1b3eda341c580ef91a22213a7f6,30.9290,0.0226,0.6843,80,0.0084,0.0116,0,80,80,80,
626ebf6815504312a817adb65824cdb2,35.0040,0.0199,0.7741,80,0.0095,0.0205,1,80,80,80,
062813810918429caf58bb7c7eb4f8b3,35.0717,0.0180,0.8007,80,0.0099,0.0241,0,80,80,80,
