rid,sent_t,ttft_s,latency_s,chunks,avg_tbt_s,worst_tbt_s,is_ft,prompt_length,max_new_tokens,completion_tokens,error
923e197563b44378b5d6d0524dd027fb,18.7147,0.0898,9.2122,80,0.1155,0.2206,1,80,80,80,
2b7bdf9f122246118304ce5c23cd3c23,18.7866,0.1273,9.1405,80,0.1141,0.2203,0,80,80,80,
b5403b47fe05430cb81bc20ee1ec542c,18.8577,0.1765,9.1789,80,0.1140,0.2203,0,80,80,80,
55649056d8104031bb5f42508061e8cb,18.9287,0.2241,9.2214,80,0.1139,0.2200,0,80,80,80,
2b7ef6ee7f3c40649ac844ac55bc5c99,23.0019,0.1424,9.3765,80,0.1169,0.2200,1,80,80,80,
a22c9a6d543f45768649f291833717ca,23.0725,0.0934,9.4220,80,0.1181,0.2206,0,80,80,80,
13f6432eaa65467690d4155d03114d46,23.1431,0.1314,9.3517,80,0.1167,0.2206,0,80,80,80,
86314563241d4510ab254d3c7f55d203,23.2151,0.1794,9.3904,80,0.1166,0.2204,0,80,80,80,
555cbb9e61664fb2a19a940e23edd8a9,23.2862,0.2384,9.4285,80,0.1163,0.2206,1,80,80,80,
093fc1cb7219487c86749dda1658e521,23.3580,0.1670,9.3576,80,0.1163,0.2204,0,80,80,80,
25f7fb521c1a4148ba3e3a1dc8922ad8,23.4291,0.2197,9.3958,80,0.1162,0.2206,0,80,80,80,
71580be793b74e9eb2ed29cd9d7cb431,23.5004,0.1484,9.3247,80,0.1162,0.2206,0,80,80,80,
9bc49c20775b4934b05e705038d920db,23.5725,0.2011,9.3633,80,0.1160,0.2203,1,80,80,80,
decfbca1403143c9a95c41899728b855,23.6433,0.1303,9.2926,80,0.1160,0.2203,0,80,80,80,
8596e10d45dc4dd694afd521a5de4be4,23.7145,0.1802,9.3325,80,0.1159,0.2206,0,80,80,80,
1a2dd1497ff941699ccf5070772583c3,23.7867,0.2335,9.3730,80,0.1157,0.2207,0,80,80,80,
9bf762b0c7ac458c80544adb52fbf561,23.8580,0.1621,9.3011,80,0.1157,0.2206,1,80,80,80,
357f8a63cf5e4743974f258c46886716,23.9306,0.2113,9.3409,80,0.1156,0.2206,0,80,80,80,
1cd1c916e30f44019892e97fef42704d,24.0009,0.1409,9.2706,80,0.1156,0.2206,0,80,80,80,
e32c5eece1774b3d9b4f28445c296c00,24.0716,0.0943,9.3092,80,0.1166,0.2200,0,80,80,80,
53d7116e53c64a588dc71821244146ad,24.1439,0.1334,9.2378,80,0.1152,0.2203,1,80,80,80,
e5be56337b23442eaa8bc1a6f342be13,24.2150,0.1873,9.2780,80,0.1151,0.2207,0,80,80,80,
508dcba0c3ee4dfda93f4c1df633e139,24.2875,0.2389,9.3220,80,0.1150,0.2204,0,80,80,80,
5761339bf43e4de79507d157effc4ab0,24.3590,0.1674,9.2499,80,0.1150,0.2206,0,80,80,80,
d002996b9200459fb784f2a97a741510,24.4288,0.2225,9.2911,80,0.1148,0.2206,1,80,80,80,
3ef2ee3034254a71975e81d267ed8e79,24.5006,0.1508,9.2194,80,0.1148,0.2206,0,80,80,80,
656ce976927b4b9684c27be72d0e7206,24.5726,0.2054,9.2576,80,0.1146,0.2200,0,80,80,80,
0c1b9d13a5114e648bb2080905fa83cd,24.6432,0.1348,9.1871,80,0.1146,0.2206,0,80,80,80,
1cea71f691884407985b074b1ab930a2,24.7150,0.0889,9.2250,80,0.1156,0.2206,1,80,80,80,
cbc44c89cdce402c962ce58046614aad,24.7861,0.1302,9.1540,80,0.1142,0.2207,0,80,80,80,
1297b777ca4b4ae0a20086f8326adb4c,24.8581,0.1784,9.1959,80,0.1141,0.2207,0,80,80,80,
f9dedd5cf102493e8b82f4ae1b37b45b,24.9302,0.2279,9.2343,80,0.1140,0.2182,0,80,80,80,
a0bb977a9f124d04be06a9b0559a81c1,29.0008,0.1510,9.4564,80,0.1178,0.2214,1,80,80,80,
84331a4a44744d1b896a46685df89ce4,29.0728,0.1983,9.4985,80,0.1177,0.2214,0,80,80,80,
3a7e96c5e60e41fa87b3c9ff21f20c2e,29.1438,0.1273,9.4276,80,0.1177,0.2219,0,80,80,80,
f307ba2c7eb84bdd90c05eca07fe95d0,29.2146,0.1782,9.4693,80,0.1176,0.2214,0,80,80,80,
181874894b88423291df83c9e7d75276,29.2858,0.2337,9.5147,80,0.1175,0.2214,1,80,80,80,
